010300011;9;0;1;0;0;0;2;0;7;0;0;0;22;0;0;0;129;0;0;0;13;1;0;0;7;0;14;0;3;0;7;0;2;0;1;0;3;0;1;0;0;0;57;0;5;0;16;0;2;0;1;0;
010300012;8;0;3;0;0;0;0;0;1;0;0;0;31;1;1;0;176;0;1;0;7;1;2;0;19;0;21;0;1;0;4;0;1;0;5;0;2;0;0;0;3;0;47;2;4;0;19;0;10;0;1;0;
010300013;5;0;0;0;0;0;1;0;3;0;0;0;32;0;0;0;131;1;0;0;15;1;1;0;31;0;10;0;0;0;1;0;0;0;4;0;9;0;0;0;0;0;46;1;0;0;24;0;4;0;1;0;
010300014;5;0;0;0;0;0;0;0;2;0;0;0;64;0;2;0;150;0;0;0;19;0;0;0;11;0;23;0;0;0;5;0;2;0;8;0;5;0;5;0;0;0;48;0;5;0;37;0;7;0;3;0;
010300015;3;0;1;0;1;0;1;0;2;0;0;0;30;1;0;0;149;2;0;0;15;0;3;0;27;0;12;0;0;0;0;0;3;0;1;0;3;0;4;0;0;0;42;0;0;0;23;0;3;0;1;0;
010300016;5;0;0;0;0;0;0;0;1;0;1;0;59;0;0;0;129;0;0;0;13;1;0;0;14;0;13;0;0;0;1;0;0;0;1;0;6;0;1;0;0;0;64;0;3;0;17;0;1;0;2;1;
010300017;11;0;1;0;0;0;0;0;0;0;1;0;47;4;4;0;112;4;1;0;10;2;1;0;6;0;16;1;1;0;0;0;3;0;1;0;8;0;0;0;0;0;32;0;0;0;16;0;1;0;2;0;
010300018;11;0;1;0;1;0;0;0;3;0;1;0;39;0;0;0;143;1;0;0;17;1;0;0;16;0;26;0;2;0;0;0;3;0;3;0;6;0;1;0;0;0;40;0;3;0;16;0;5;0;1;0;
010300019;6;0;1;0;0;0;2;0;3;0;2;0;60;0;1;0;156;2;0;0;21;0;1;0;15;0;24;0;2;0;1;0;0;0;3;0;4;0;1;0;1;0;69;0;0;0;28;0;7;0;5;0;
010300020;2;0;0;0;0;0;0;0;1;0;0;0;83;0;3;0;137;2;0;0;8;0;0;0;13;0;20;0;1;0;0;0;2;0;2;0;2;0;1;0;0;0;67;0;2;0;7;0;2;0;3;0;
010300021;11;0;0;0;0;0;0;0;0;0;0;0;26;0;2;0;157;3;0;0;19;0;0;0;14;0;22;1;0;0;2;0;1;0;1;0;4;0;1;0;1;0;70;1;0;0;24;0;2;0;2;0;
010300022;4;0;1;0;0;0;0;0;5;0;0;0;31;1;3;0;172;0;0;0;16;0;2;0;18;0;15;0;3;0;7;0;3;0;3;0;3;0;2;0;1;0;58;0;0;0;22;0;2;0;2;0;
010300023;1;0;0;0;1;0;0;0;0;0;0;0;14;0;3;0;83;0;0;0;15;0;0;0;3;0;6;0;1;0;2;0;0;0;0;0;2;0;0;0;0;0;21;0;0;0;33;0;0;0;2;0;
010300024;1;0;0;0;1;0;0;0;0;0;0;0;41;0;0;0;133;0;0;0;6;0;2;0;9;0;7;0;0;0;0;0;0;0;2;0;4;0;1;0;0;0;33;0;2;0;22;0;4;0;0;0;
010300025;7;0;0;0;0;0;0;0;0;0;1;0;30;0;0;0;79;1;0;0;15;0;1;0;13;0;9;0;0;0;1;0;0;0;3;0;2;0;0;0;0;0;39;0;4;0;14;0;2;0;0;0;
010300026;24;0;1;0;1;0;0;0;0;0;0;0;75;0;1;0;157;3;0;0;23;0;2;0;29;0;17;0;3;0;0;0;3;0;4;0;5;0;3;0;0;0;42;0;3;0;41;0;1;0;3;0;
010300027;5;0;0;0;0;0;0;0;0;0;0;0;61;0;1;0;146;1;3;0;16;0;1;0;19;0;28;0;2;0;3;0;0;0;7;0;5;0;2;0;2;0;73;1;5;0;13;0;1;0;2;0;
010300028;8;0;1;0;2;0;2;0;5;0;0;0;31;0;0;0;94;0;0;0;13;0;3;0;10;0;21;0;1;0;0;0;0;0;4;0;4;0;0;0;2;0;27;0;1;0;21;0;0;0;0;0;
010300029;5;0;0;0;1;0;0;0;4;0;0;0;56;1;2;0;162;3;1;0;9;0;0;0;17;0;21;1;0;0;2;0;5;0;2;0;6;0;2;0;0;0;40;1;1;0;25;0;0;0;1;0;
010300030;3;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;117;0;0;0;10;2;1;0;6;0;29;0;0;0;0;0;3;0;4;0;2;0;2;0;0;0;33;0;1;0;29;0;5;0;4;0;
010300031;6;0;1;0;1;0;1;0;2;0;1;0;37;0;1;1;135;1;0;0;14;0;1;0;10;0;21;0;1;0;0;0;1;0;1;0;7;0;3;0;0;0;46;3;1;0;11;0;4;0;1;0;
010300032;2;0;1;0;0;0;0;0;0;0;0;0;20;0;1;0;57;0;0;0;4;0;1;0;9;0;9;0;0;0;0;0;3;0;1;0;1;0;9;0;0;0;27;0;4;0;10;0;2;0;0;0;
010300033;2;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;63;0;0;0;5;1;2;0;7;0;7;0;0;0;1;0;0;0;0;1;5;0;0;0;1;0;20;0;3;0;13;0;8;0;3;0;
010300034;10;0;0;0;0;0;0;0;7;0;0;0;53;0;1;0;127;0;0;0;20;0;1;0;8;0;23;0;4;0;0;0;2;0;2;0;7;0;2;0;0;0;72;0;0;0;22;0;5;0;5;0;
010300035;3;0;0;0;0;0;0;0;0;0;1;0;40;0;0;0;124;0;0;0;15;0;1;0;16;0;15;0;1;0;0;0;2;0;3;0;6;0;2;0;0;0;48;0;2;0;28;0;2;0;2;0;
010300036;9;0;1;0;1;0;0;0;1;0;0;0;29;0;2;0;118;3;0;0;17;0;0;0;10;0;19;0;2;0;0;0;2;0;0;0;2;0;5;0;1;0;43;0;2;0;25;0;0;0;0;0;
010300037;7;0;2;0;1;0;0;0;2;0;1;0;44;0;3;0;91;1;1;0;8;0;1;0;10;0;16;0;0;0;1;0;0;0;2;0;8;0;0;0;0;0;51;0;7;0;19;0;3;0;0;0;
010300038;8;0;0;0;1;0;1;0;2;0;0;0;23;0;1;0;99;1;0;0;9;1;1;0;14;0;17;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;38;0;1;0;21;0;1;0;2;0;
010300039;4;0;2;0;0;0;2;0;2;0;0;0;41;0;0;0;123;0;0;0;8;0;2;1;17;0;14;1;2;0;1;0;1;0;3;0;5;0;7;0;0;0;44;1;0;0;21;0;3;0;7;0;
010300040;5;0;2;0;0;0;0;0;5;0;0;0;51;0;1;0;135;0;1;0;19;0;0;0;12;0;21;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;40;0;3;0;15;0;0;0;2;0;
010300041;10;0;0;0;0;1;0;0;1;0;0;0;70;1;1;0;165;0;0;0;23;1;0;0;7;0;25;0;2;0;0;0;0;0;0;0;5;0;6;0;1;0;77;1;2;0;37;1;3;0;3;0;
010300042;4;0;0;0;1;0;2;0;3;0;0;0;57;0;1;0;188;0;1;0;12;0;0;0;12;0;25;0;0;0;0;0;2;0;5;0;8;0;3;0;0;0;58;0;5;0;43;0;3;0;2;0;
010300043;5;0;0;0;0;0;0;0;2;0;0;0;38;0;0;0;192;0;0;0;24;0;0;0;18;0;39;0;0;0;1;0;0;0;0;0;4;0;3;0;1;0;67;0;8;0;41;0;9;0;0;0;
010300044;6;0;3;0;0;0;0;0;1;0;0;0;35;0;4;0;139;1;1;0;20;1;1;0;7;0;19;0;0;0;1;0;1;0;1;0;5;0;0;0;0;0;72;0;0;0;20;0;3;0;3;0;
010300045;7;0;2;0;0;0;1;0;1;0;2;0;50;1;3;0;144;1;1;0;18;0;0;0;8;0;32;0;0;0;0;0;1;0;1;0;12;0;2;0;1;0;68;1;5;0;28;0;6;0;6;0;
010300046;7;0;0;0;2;0;0;0;1;0;0;0;23;0;0;0;132;0;1;0;27;0;0;0;17;0;15;0;1;0;0;0;0;0;3;0;3;0;1;0;0;0;47;0;2;0;15;0;3;0;1;0;
010300047;6;0;1;0;0;0;1;0;1;0;1;0;26;0;2;0;136;2;0;0;24;0;0;0;20;0;13;0;0;0;0;0;3;0;4;0;7;0;3;0;0;0;49;0;0;0;20;0;7;1;0;0;
010300048;8;0;0;0;0;0;0;0;1;0;0;0;41;0;0;0;123;0;0;0;11;0;2;0;10;0;11;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;77;0;1;0;16;0;5;0;1;0;
010300049;10;0;1;0;4;0;2;0;1;0;0;0;67;0;0;0;126;0;0;0;21;0;0;0;18;0;14;0;2;0;0;0;0;0;0;0;6;0;6;0;0;0;80;0;0;0;10;0;2;0;1;0;
010300050;4;0;1;0;0;1;0;0;0;0;2;0;40;0;2;0;179;2;1;0;22;0;1;0;17;0;26;0;0;1;4;0;1;0;4;0;8;0;6;0;0;0;74;0;2;0;22;0;7;0;4;0;
010300051;4;0;0;0;0;0;0;0;2;0;0;0;31;0;2;0;148;0;0;0;15;0;0;0;16;0;17;0;2;0;0;0;3;0;1;0;5;0;5;0;1;0;69;0;4;0;34;0;11;0;2;0;
010300052;4;0;1;0;0;0;0;0;2;1;1;0;26;0;2;0;161;2;0;0;22;0;0;0;23;1;25;1;2;0;1;0;2;0;1;0;15;0;5;0;1;0;79;0;1;0;20;0;0;0;3;0;
010300053;3;0;2;0;0;0;0;0;1;0;1;0;26;0;4;0;136;0;0;0;16;0;0;0;16;0;5;0;1;0;0;0;0;0;8;0;2;0;2;0;2;0;21;0;1;0;17;0;2;0;1;0;
010300054;3;0;0;0;3;0;0;0;0;0;0;0;30;0;2;0;112;2;0;0;15;1;0;0;11;0;16;0;0;0;1;0;0;0;0;0;8;0;11;0;1;0;34;0;0;0;30;0;5;0;1;0;
010300055;2;0;1;0;1;0;0;0;2;0;1;0;25;0;0;0;121;0;0;1;10;0;2;0;7;0;6;0;1;0;0;0;1;0;1;0;0;0;8;0;1;0;49;0;0;0;30;0;4;0;0;0;
010300056;0;0;0;0;1;0;0;0;1;0;0;0;20;0;1;0;124;3;0;0;23;0;2;0;19;0;7;0;1;0;1;0;0;0;2;0;1;0;2;0;0;0;35;0;3;0;16;0;2;0;1;0;
010300057;1;0;2;0;1;0;0;0;4;0;1;0;21;0;0;0;123;4;1;0;15;1;0;0;22;0;9;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;23;1;0;0;16;0;6;0;0;0;
010300058;2;0;5;0;1;0;0;0;2;0;0;0;24;0;1;0;158;0;0;0;15;0;8;0;20;0;15;0;0;0;0;0;3;0;2;0;1;0;0;0;1;0;36;0;2;0;24;0;0;0;3;0;
010300059;7;0;3;0;0;0;0;0;2;0;0;0;22;0;0;0;143;0;1;0;18;1;0;0;21;0;16;0;0;0;1;0;1;0;6;0;3;0;2;0;0;0;59;0;1;0;12;0;14;0;0;0;
010300060;1;0;0;0;0;0;0;0;2;0;0;0;16;0;1;0;110;2;1;0;20;1;1;0;13;0;18;0;1;0;1;0;0;0;0;0;6;0;2;0;0;0;33;0;0;0;22;0;3;0;1;0;
010300061;9;0;5;0;0;0;1;0;1;1;0;0;45;1;1;0;174;3;0;0;21;6;0;0;24;1;16;1;0;0;0;0;0;0;1;0;6;0;3;0;1;0;51;2;0;0;22;0;22;0;3;0;
010300062;6;0;0;0;0;0;0;0;0;0;0;0;19;1;0;0;122;5;0;0;25;1;0;0;23;0;23;1;2;0;2;0;0;0;2;0;3;0;1;0;0;0;40;1;0;0;11;1;8;0;3;0;
010300063;11;0;1;0;8;0;0;0;0;0;0;0;23;0;0;0;132;2;0;0;15;0;0;0;15;0;10;0;1;0;0;0;2;0;7;0;1;0;2;0;2;0;49;0;3;0;11;0;10;0;0;0;
010300064;8;0;1;0;0;0;0;0;2;0;0;0;21;1;0;0;131;3;0;0;22;1;0;0;18;0;21;0;0;0;1;0;2;0;1;0;2;0;0;0;1;0;49;0;0;0;17;0;8;0;1;0;
010300065;14;0;1;0;0;0;0;0;1;0;1;0;28;1;0;0;133;2;2;0;14;1;1;0;11;0;18;1;3;0;0;0;0;0;1;0;5;0;3;0;0;0;30;0;4;0;22;0;12;0;2;0;
010300066;9;0;0;0;0;0;0;0;0;0;0;0;30;0;2;0;154;2;0;0;17;0;1;0;11;0;25;0;0;0;1;0;1;0;3;0;1;0;3;0;1;0;33;0;1;0;11;0;2;0;0;0;
010300067;5;0;0;0;1;0;0;0;0;0;0;0;19;0;2;0;103;0;0;0;11;1;0;0;20;1;7;0;0;0;1;0;1;0;1;0;2;0;5;0;0;0;25;0;1;0;13;0;11;0;1;0;
010300068;10;0;1;0;0;0;1;0;1;0;0;0;19;0;1;0;112;0;1;0;21;0;0;0;12;1;17;0;0;0;6;0;1;0;0;0;4;0;0;0;0;0;26;0;0;0;11;0;3;0;2;0;
010300069;11;0;0;0;0;0;0;0;2;0;0;0;23;0;0;0;139;0;0;0;13;0;0;0;21;0;11;0;3;0;0;0;0;0;0;0;6;0;4;0;2;0;27;0;1;0;21;0;4;0;1;0;
010300070;1;0;0;0;0;0;1;0;0;0;0;0;14;0;2;0;121;2;1;0;11;3;1;0;20;0;21;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;22;0;0;0;15;0;4;0;1;0;
010300071;2;0;1;0;1;0;0;0;4;0;0;0;35;0;0;0;121;1;1;0;11;0;0;0;13;0;11;0;0;0;1;0;0;0;1;0;2;0;1;0;4;0;30;1;0;0;21;1;6;0;0;0;
010300072;4;0;0;0;2;0;1;0;1;0;0;0;16;0;0;0;103;0;0;0;14;0;0;0;14;0;10;0;0;0;0;0;1;0;0;0;7;0;3;0;0;0;48;0;2;0;20;0;10;0;1;0;
010300073;2;0;0;0;2;0;1;0;1;0;0;0;27;0;1;0;152;0;0;0;15;0;1;0;16;0;28;0;0;0;0;0;0;0;3;0;0;0;7;0;0;0;41;1;2;0;32;1;6;0;3;0;
010300074;4;0;1;0;0;0;1;0;0;0;0;0;17;0;0;0;80;5;0;0;10;3;0;0;27;7;15;2;4;0;1;0;0;0;4;0;1;0;8;0;0;0;31;0;1;0;18;0;4;0;0;0;
010300075;3;0;1;0;1;0;1;0;3;0;0;0;37;0;1;0;192;0;1;0;10;0;0;0;29;0;25;0;0;0;1;0;1;0;6;0;2;0;2;0;1;0;47;0;2;0;28;0;20;0;3;0;
010300076;9;0;1;0;0;0;1;0;2;0;1;0;30;0;2;0;153;0;0;0;12;0;1;0;24;0;15;0;2;0;2;0;1;0;2;0;11;0;1;0;1;0;79;0;2;0;21;0;6;0;5;0;
010300077;1;0;1;0;1;0;0;0;0;0;0;0;35;0;1;0;132;2;0;0;22;0;0;0;21;0;9;0;2;0;1;0;1;0;4;0;7;0;1;0;0;0;33;2;1;0;21;0;2;0;2;0;
010300078;4;0;0;0;0;0;1;0;1;0;1;0;36;0;1;0;138;0;1;0;21;0;0;0;23;0;12;0;0;0;1;0;0;0;3;0;4;0;7;0;1;0;28;0;0;0;23;0;4;0;1;0;
010300079;3;0;1;0;3;0;0;0;7;0;0;0;23;0;1;0;119;1;0;0;9;0;2;0;27;0;14;0;0;0;0;0;0;0;0;1;4;0;3;0;0;0;37;0;0;0;13;0;5;0;4;0;
010300080;1;0;1;0;1;0;2;0;0;0;0;0;13;0;3;0;109;3;0;0;22;1;0;0;18;0;10;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;31;2;1;0;15;0;1;0;1;0;
010300081;1;0;1;0;0;0;0;0;1;0;2;0;16;0;0;0;88;0;1;0;8;0;1;0;10;0;13;0;0;0;1;0;0;0;6;0;2;0;0;0;2;0;25;0;1;0;13;0;3;0;0;0;
010300082;6;0;0;0;0;0;1;0;4;0;0;0;28;0;3;0;136;0;0;0;20;1;1;1;22;0;18;0;5;0;1;0;1;0;3;0;6;0;2;0;0;0;40;0;1;0;26;1;3;0;0;0;
010300083;1;0;0;0;0;0;0;0;2;0;0;0;37;0;0;0;182;0;1;0;31;1;1;0;34;0;12;0;0;0;1;0;1;0;3;0;2;0;2;0;0;1;49;0;4;0;18;0;4;0;3;0;
010300084;4;0;1;0;1;0;1;0;3;0;1;0;35;0;5;0;136;1;2;0;15;0;1;0;22;0;17;0;3;0;0;0;1;0;1;0;5;0;2;0;4;0;42;0;2;0;19;0;6;0;2;0;
010300085;5;0;3;0;0;0;0;0;0;0;0;0;24;0;1;0;152;0;1;0;8;0;1;0;15;0;17;0;0;0;1;0;0;0;15;0;13;0;0;0;0;0;69;0;1;0;24;0;5;0;1;0;
010300086;9;0;2;0;0;0;1;0;2;0;1;0;29;0;0;0;132;0;0;0;12;1;0;0;20;0;16;1;0;0;1;0;0;0;8;0;12;0;7;0;1;0;33;0;0;0;24;0;9;0;2;0;
010300087;3;0;0;0;1;0;1;0;2;0;0;0;28;0;1;0;115;1;0;0;7;0;0;0;12;0;8;0;0;0;1;0;1;0;6;0;1;0;0;0;3;0;17;0;3;0;18;0;5;0;0;0;
010300088;3;0;1;0;0;0;0;0;0;0;1;0;20;0;0;0;112;0;0;0;13;0;12;0;15;0;19;0;1;0;0;0;0;0;6;0;3;0;1;0;0;0;29;0;3;0;17;0;7;0;0;0;
010300089;2;0;2;0;1;0;1;0;0;0;0;0;39;0;2;0;113;1;0;0;19;0;0;0;17;0;19;0;1;0;0;0;0;0;4;0;4;0;1;0;1;0;34;1;0;0;14;0;4;0;1;0;
010300090;6;0;3;0;0;0;0;0;2;0;0;0;31;0;1;0;162;0;0;0;10;0;0;0;20;0;13;0;5;0;2;0;3;0;5;0;2;0;4;0;1;0;31;0;3;0;21;0;3;0;0;0;
010300091;5;0;1;0;3;0;0;0;1;0;2;0;29;0;0;0;141;2;3;0;21;0;0;0;23;0;12;0;0;0;0;0;0;0;2;0;3;0;1;0;0;0;30;0;2;0;20;1;5;0;4;0;
