,form,station no,mir,БСП ЗА БЪЛГАРИЯ,БСП ЗА БЪЛГАРИЯ result,БСП ЗА БЪЛГАРИЯ result paper,БСП ЗА БЪЛГАРИЯ result machine,ГЕРБ-СДС,ГЕРБ-СДС result,ГЕРБ-СДС result paper,ГЕРБ-СДС result machine,ВЪЗРАЖДАНЕ,ВЪЗРАЖДАНЕ result,ВЪЗРАЖДАНЕ result paper,ВЪЗРАЖДАНЕ result machine,ПП ИМА ТАКЪВ НАРОД,ПП ИМА ТАКЪВ НАРОД result,ПП ИМА ТАКЪВ НАРОД result paper,ПП ИМА ТАКЪВ НАРОД result machine,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result paper,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result machine,"КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ)","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result paper","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result machine",Българско Национално Обединение,Българско Национално Обединение result,Българско Национално Обединение result paper,Българско Национално Обединение result machine,ЗАЕДНО,ЗАЕДНО result,ЗАЕДНО result paper,ЗАЕДНО result machine,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result paper,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result machine,НДСВ,НДСВ result,НДСВ result paper,НДСВ result machine,КОД /Консервативно Обединение на Десницата/,КОД /Консервативно Обединение на Десницата/ result,КОД /Консервативно Обединение на Десницата/ result paper,КОД /Консервативно Обединение на Десницата/ result machine,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result paper,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result machine,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result paper,Движение за права и свободи – ДПС result machine,ЛЕВИЦАТА!,ЛЕВИЦАТА! result,ЛЕВИЦАТА! result paper,ЛЕВИЦАТА! result machine,ПП БЪЛГАРСКИ ВЪЗХОД,ПП БЪЛГАРСКИ ВЪЗХОД result,ПП БЪЛГАРСКИ ВЪЗХОД result paper,ПП БЪЛГАРСКИ ВЪЗХОД result machine,МИР,МИР result,МИР result paper,МИР result machine,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result paper,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result machine,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result paper,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result machine,ПП Глас Народен,ПП Глас Народен result,ПП Глас Народен result paper,ПП Глас Народен result machine,Социалистическа партия Български път,Социалистическа партия Български път result,Социалистическа партия Български път result paper,Социалистическа партия Български път result machine,ВЪН от ЕС и НАТО,ВЪН от ЕС и НАТО result,ВЪН от ЕС и НАТО result paper,ВЪН от ЕС и НАТО result machine,независим,независим result,независим result paper,независим result machine
52,26,010300010,1,1,14,8,6,2,50,18,32,3,19,5,14,4,19,3,16,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,2,2,0,10,3,2,1,11,0,0,0,12,30,4,26,13,44,32,12,14,2,1,1,15,22,6,16,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
53,26,010300011,1,1,20,10,10,2,83,40,43,3,45,11,34,4,7,0,7,5,0,0,0,6,1,0,1,7,1,0,1,8,0,0,0,9,1,0,1,10,0,0,0,11,0,0,0,12,75,15,60,13,10,3,7,14,8,1,7,15,7,0,7,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
54,26,010300012,1,1,11,5,6,2,62,26,36,3,26,6,20,4,19,2,17,5,0,0,0,6,2,1,1,7,0,0,0,8,1,0,1,9,0,0,0,10,4,0,4,11,3,0,3,12,57,10,47,13,10,2,8,14,8,5,3,15,8,3,5,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
55,26,010300013,1,1,20,7,13,2,74,35,39,3,31,10,21,4,8,0,8,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,59,11,48,13,11,2,9,14,6,2,4,15,10,2,8,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
56,26,010300014,1,1,12,1,11,2,82,35,47,3,34,6,28,4,12,3,9,5,0,0,0,6,2,0,2,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,2,0,2,12,59,5,54,13,11,4,7,14,5,0,5,15,7,1,6,16,1,0,1,17,6,6,0,18,0,0,0,19,0,0,0,20,0,0,0,21,2,2,0,22,,,
57,26,010300015,1,1,24,3,21,2,76,39,37,3,25,5,20,4,9,0,9,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,48,9,39,13,12,3,9,14,3,1,2,15,4,0,4,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
58,26,010300016,1,1,30,11,19,2,94,54,40,3,32,10,22,4,11,2,9,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,84,7,77,13,14,3,11,14,14,1,13,15,11,2,9,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,2,1,1,22,,,
59,26,010300017,1,1,25,11,14,2,58,23,35,3,26,6,20,4,7,1,6,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,73,11,62,13,3,0,3,14,7,2,5,15,4,1,3,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
60,26,010300018,1,1,17,9,8,2,80,41,39,3,33,13,20,4,12,3,9,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,80,14,66,13,8,4,4,14,8,3,5,15,7,1,6,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
61,26,010300019,1,1,14,5,9,2,47,25,22,3,20,5,15,4,9,1,8,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,1,0,1,12,51,3,48,13,17,6,11,14,1,0,1,15,3,1,2,16,0,0,0,17,1,1,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
62,26,010300020,1,1,19,5,14,2,68,40,28,3,29,12,17,4,14,2,12,5,0,0,0,6,2,0,2,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,68,12,56,13,4,2,2,14,9,1,8,15,4,0,4,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
63,26,010300021,1,1,18,8,10,2,54,31,23,3,15,2,13,4,8,2,6,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,55,9,46,13,7,1,6,14,8,1,7,15,7,1,6,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
64,26,010300022,1,1,13,5,8,2,68,36,32,3,35,16,19,4,5,2,3,5,1,1,0,6,1,1,0,7,0,0,0,8,0,0,0,9,1,0,1,10,0,0,0,11,2,0,2,12,49,9,40,13,11,4,7,14,7,5,2,15,9,4,5,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
65,26,010300023,1,1,22,8,14,2,68,36,32,3,42,5,37,4,11,1,10,5,1,1,0,6,1,1,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,7,4,3,12,89,14,75,13,12,7,5,14,5,2,3,15,6,2,4,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
66,26,010300024,1,1,19,6,13,2,67,44,23,3,34,10,24,4,10,3,7,5,0,0,0,6,0,0,0,7,1,0,1,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,73,8,65,13,10,7,3,14,3,0,3,15,3,1,2,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,1,0,1,21,1,0,1,22,,,
67,26,010300025,1,1,28,8,20,2,79,35,44,3,31,6,25,4,10,1,9,5,0,0,0,6,0,0,0,7,1,1,0,8,0,0,0,9,0,0,0,10,1,1,0,11,1,0,1,12,60,5,55,13,4,1,3,14,3,0,3,15,6,0,6,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,1,0,1,21,0,0,0,22,,,
68,26,010300026,1,1,10,3,7,2,90,29,61,3,25,6,19,4,9,0,9,5,0,0,0,6,1,1,0,7,0,0,0,8,1,0,1,9,0,0,0,10,2,0,2,11,0,0,0,12,104,5,99,13,5,1,4,14,24,4,20,15,5,1,4,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
69,26,010300027,1,1,26,14,12,2,75,38,37,3,28,5,23,4,11,0,11,5,5,2,3,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,4,1,3,11,0,0,0,12,147,11,136,13,13,5,8,14,7,3,4,15,8,3,5,16,0,0,0,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
70,26,010300028,1,1,22,7,15,2,74,26,48,3,34,6,28,4,10,2,8,5,2,1,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,71,7,64,13,13,3,10,14,11,2,9,15,5,1,4,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
71,26,010300029,1,1,17,8,9,2,93,48,45,3,31,8,23,4,15,2,13,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,1,1,0,10,3,1,2,11,0,0,0,12,102,7,95,13,7,3,4,14,8,3,5,15,9,1,8,16,0,0,0,17,1,1,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,1,0,22,,,
72,26,010300030,1,1,22,6,16,2,105,50,55,3,24,1,23,4,11,0,11,5,1,1,0,6,2,0,2,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,1,0,1,12,66,8,58,13,23,10,13,14,11,4,7,15,12,1,11,16,1,0,1,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
73,26,010300031,1,1,17,4,13,2,85,35,50,3,32,8,24,4,12,3,9,5,1,0,1,6,1,1,0,7,0,0,0,8,3,0,3,9,0,0,0,10,1,0,1,11,0,0,0,12,58,1,57,13,19,5,14,14,7,2,5,15,5,0,5,16,0,0,0,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
74,26,010300032,1,1,10,6,4,2,41,13,28,3,14,3,11,4,3,1,2,5,1,0,1,6,1,1,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,41,3,38,13,5,0,5,14,3,2,1,15,2,0,2,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
75,26,010300033,1,1,20,6,14,2,106,28,78,3,48,4,44,4,21,2,19,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,0,0,0,12,115,5,110,13,27,3,24,14,12,1,11,15,11,0,11,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,2,0,2,21,1,0,1,22,,,
76,26,010300034,1,1,33,14,19,2,79,42,37,3,29,6,23,4,7,0,7,5,1,0,1,6,3,0,3,7,0,0,0,8,0,0,0,9,1,0,1,10,2,0,2,11,0,0,0,12,90,4,86,13,13,6,7,14,9,4,5,15,10,2,8,16,0,0,0,17,3,1,2,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
77,26,010300035,1,1,15,6,9,2,47,26,21,3,21,2,19,4,2,0,2,5,1,0,1,6,1,0,1,7,0,0,0,8,2,0,2,9,0,0,0,10,3,1,2,11,1,1,0,12,77,6,71,13,15,4,11,14,5,3,2,15,3,0,3,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,1,0,22,,,
78,26,010300036,1,1,16,2,14,2,98,50,48,3,38,6,32,4,24,3,21,5,0,0,0,6,2,0,2,7,1,0,1,8,0,0,0,9,1,0,1,10,0,0,0,11,0,0,0,12,77,4,73,13,20,5,15,14,14,0,14,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
79,26,010300037,1,1,21,5,16,2,78,40,38,3,28,3,25,4,13,3,10,5,1,1,0,6,4,4,0,7,1,0,1,8,0,0,0,9,0,0,0,10,0,0,0,11,1,0,1,12,109,14,95,13,12,1,11,14,14,4,10,15,4,0,4,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
80,26,010300038,1,1,26,9,17,2,60,31,29,3,33,4,29,4,16,0,16,5,2,1,1,6,0,0,0,7,1,0,1,8,0,0,0,9,0,0,0,10,2,0,2,11,2,0,2,12,67,2,65,13,7,1,6,14,8,0,8,15,6,3,3,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
81,26,010300039,1,1,17,5,12,2,83,33,50,3,32,7,25,4,7,1,6,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,2,1,1,11,0,0,0,12,99,11,88,13,11,4,7,14,2,1,1,15,15,3,12,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,1,1,0,21,0,0,0,22,,,
82,26,010300040,1,1,28,8,20,2,77,34,43,3,29,7,22,4,22,2,20,5,0,0,0,6,1,0,1,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,2,1,1,12,104,13,91,13,17,6,11,14,13,3,10,15,8,0,8,16,2,0,2,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
83,26,010300041,1,1,19,6,13,2,68,24,44,3,25,7,18,4,5,0,5,5,0,0,0,6,0,0,0,7,1,1,0,8,1,0,1,9,0,0,0,10,0,0,0,11,2,2,0,12,63,4,59,13,11,2,9,14,8,4,4,15,8,4,4,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
84,26,010300042,1,1,23,6,17,2,82,43,39,3,26,6,20,4,11,1,10,5,1,0,1,6,0,0,0,7,0,0,0,8,3,1,2,9,1,0,1,10,1,0,1,11,0,0,0,12,74,4,70,13,9,3,6,14,6,0,6,15,5,0,5,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
85,26,010300043,1,1,29,9,20,2,86,35,51,3,30,7,23,4,15,3,12,5,1,1,0,6,1,1,0,7,0,0,0,8,2,0,2,9,0,0,0,10,0,0,0,11,0,0,0,12,85,12,73,13,4,2,2,14,10,1,9,15,14,2,12,16,2,0,2,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
86,26,010300044,1,1,36,22,14,2,43,27,16,3,28,8,20,4,6,1,5,5,0,0,0,6,1,1,0,7,1,0,1,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,60,6,54,13,8,2,6,14,6,3,3,15,3,0,3,16,1,1,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
87,26,010300045,1,1,14,8,6,2,53,29,24,3,31,4,27,4,3,0,3,5,1,1,0,6,0,0,0,7,0,0,0,8,0,0,0,9,1,0,1,10,0,0,0,11,0,0,0,12,58,9,49,13,2,0,2,14,6,0,6,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
88,26,010300046,1,1,22,8,14,2,97,35,62,3,35,6,29,4,14,2,12,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,1,0,1,10,2,0,2,11,2,1,1,12,65,8,57,13,7,3,4,14,4,0,4,15,14,6,8,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,1,0,22,,,
89,26,010300047,1,1,15,3,12,2,73,43,30,3,28,10,18,4,12,2,10,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,3,0,3,10,0,0,0,11,0,0,0,12,63,11,52,13,16,6,10,14,3,1,2,15,10,5,5,16,0,0,0,17,3,0,3,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
90,26,010300048,1,1,18,7,11,2,88,40,48,3,31,8,23,4,3,1,2,5,0,0,0,6,1,1,0,7,1,0,1,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,74,8,66,13,14,8,6,14,5,1,4,15,6,2,4,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
91,26,010300049,1,1,23,11,12,2,56,24,32,3,34,4,30,4,12,0,12,5,0,0,0,6,0,0,0,7,1,0,1,8,0,0,0,9,0,0,0,10,1,0,1,11,1,0,1,12,87,10,77,13,5,0,5,14,9,0,9,15,11,5,6,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
92,26,010300050,1,1,15,6,9,2,64,33,31,3,19,5,14,4,10,1,9,5,0,0,0,6,3,1,2,7,1,0,1,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,48,3,45,13,8,1,7,14,7,4,3,15,9,0,9,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
93,26,010300051,1,1,28,10,18,2,74,41,33,3,35,12,23,4,13,2,11,5,0,0,0,6,0,0,0,7,1,0,1,8,1,0,1,9,0,0,0,10,1,1,0,11,2,0,2,12,72,9,63,13,12,4,8,14,20,6,14,15,9,4,5,16,0,0,0,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
94,26,010300052,1,1,10,4,6,2,49,21,28,3,27,8,19,4,10,1,9,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,48,4,44,13,8,5,3,14,1,0,1,15,13,3,10,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
95,26,010300053,1,1,12,5,7,2,78,44,34,3,37,17,20,4,6,0,6,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,63,17,46,13,8,1,7,14,7,4,3,15,11,2,9,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
96,26,010300054,1,1,14,5,9,2,70,30,40,3,23,10,13,4,9,0,9,5,0,0,0,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,0,0,0,11,0,0,0,12,63,11,52,13,8,3,5,14,11,0,11,15,13,2,11,16,3,0,3,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,3,3,0,22,,,
97,26,010300055,1,1,18,6,12,2,67,31,36,3,22,4,18,4,5,0,5,5,0,0,0,6,0,0,0,7,1,0,1,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,39,7,32,13,13,3,10,14,1,0,1,15,2,0,2,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
98,26,010300056,1,1,13,2,11,2,80,24,56,3,25,8,17,4,7,0,7,5,0,0,0,6,2,0,2,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,1,0,1,12,43,3,40,13,9,1,8,14,9,1,8,15,15,4,11,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
99,26,010300057,1,1,15,14,1,2,119,65,54,3,25,3,22,4,16,2,14,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,2,1,1,10,0,0,0,11,0,0,0,12,49,3,46,13,11,5,6,14,4,0,4,15,16,13,3,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
100,26,010300058,1,1,17,11,6,2,112,50,62,3,31,7,24,4,5,2,3,5,0,0,0,6,1,0,1,7,1,0,1,8,0,0,0,9,0,0,0,10,1,0,1,11,1,0,1,12,53,5,48,13,6,0,6,14,8,4,4,15,8,1,7,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
101,26,010300059,1,1,19,5,14,2,99,58,41,3,29,10,19,4,9,2,7,5,0,0,0,6,1,1,0,7,0,0,0,8,1,0,1,9,1,0,1,10,0,0,0,11,0,0,0,12,42,6,36,13,9,4,5,14,9,1,8,15,6,4,2,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
102,26,010300060,1,1,19,7,12,2,68,28,40,3,30,11,19,4,9,3,6,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,0,0,0,12,32,9,23,13,10,9,1,14,4,1,3,15,8,2,6,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
103,26,010300061,1,1,11,6,5,2,88,33,55,3,40,12,28,4,7,2,5,5,3,0,3,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,35,9,26,13,20,10,10,14,5,2,3,15,7,5,2,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
104,26,010300062,1,1,15,11,4,2,47,14,33,3,17,5,12,4,14,0,14,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,37,2,35,13,18,3,15,14,6,1,5,15,3,1,2,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
105,26,010300063,1,1,13,3,10,2,62,33,29,3,20,4,16,4,9,0,9,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,4,1,3,10,0,0,0,11,1,0,1,12,43,8,35,13,9,2,7,14,4,2,2,15,2,1,1,16,1,0,1,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
106,26,010300064,1,1,11,7,4,2,80,36,44,3,17,4,13,4,10,2,8,5,0,0,0,6,1,1,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,51,12,39,13,14,8,6,14,5,1,4,15,9,4,5,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,3,0,3,21,0,0,0,22,,,
107,26,010300065,1,1,11,6,5,2,66,43,23,3,12,4,8,4,11,3,8,5,2,1,1,6,1,1,0,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,0,0,0,12,33,1,32,13,9,2,7,14,4,0,4,15,8,3,5,16,0,0,0,17,1,1,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
108,26,010300066,1,1,15,6,9,2,67,36,31,3,26,6,20,4,14,4,10,5,1,0,1,6,1,0,1,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,55,8,47,13,10,1,9,14,9,6,3,15,4,1,3,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
109,26,010300067,1,1,18,10,8,2,72,41,31,3,20,4,16,4,11,1,10,5,0,0,0,6,1,1,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,43,3,40,13,10,7,3,14,4,2,2,15,8,3,5,16,0,0,0,17,1,0,1,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
110,26,010300068,1,1,3,2,1,2,73,34,39,3,35,8,27,4,14,2,12,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,0,0,0,12,23,3,20,13,16,6,10,14,8,2,6,15,4,1,3,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
111,26,010300069,1,1,8,2,6,2,69,37,32,3,22,7,15,4,9,0,9,5,0,0,0,6,1,0,1,7,2,1,1,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,56,13,43,13,28,15,13,14,4,1,3,15,8,3,5,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
112,26,010300070,1,1,13,6,7,2,77,47,30,3,29,10,19,4,9,4,5,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,46,11,35,13,15,7,8,14,3,1,2,15,10,5,5,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
113,26,010300071,1,1,8,4,4,2,84,50,34,3,24,8,16,4,16,2,14,5,2,0,2,6,1,1,0,7,1,0,1,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,49,7,42,13,15,8,7,14,2,1,1,15,12,4,8,16,1,0,1,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
114,26,010300072,1,1,19,4,15,2,64,34,30,3,25,6,19,4,18,3,15,5,1,1,0,6,1,0,1,7,0,0,0,8,1,0,1,9,1,0,1,10,1,0,1,11,1,0,1,12,67,6,61,13,9,3,6,14,4,1,3,15,4,0,4,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
115,26,010300073,1,1,7,4,3,2,60,36,24,3,27,4,23,4,22,3,19,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,1,0,1,10,0,0,0,11,0,0,0,12,38,6,32,13,18,8,10,14,5,4,1,15,17,7,10,16,2,0,2,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
