sid,Не подкрепям никого,БСП ЗА БЪЛГАРИЯ,ГЕРБ-СДС,ВЪЗРАЖДАНЕ,ПП ИМА ТАКЪВ НАРОД,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА,"КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ)",Българско Национално Обединение,ЗАЕДНО,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД,НДСВ,КОД /Консервативно Обединение на Десницата/,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,Движение за права и свободи – ДПС,ЛЕВИЦАТА!,ПП БЪЛГАРСКИ ВЪЗХОД,МИР,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ,ПП Глас Народен,Социалистическа партия Български път,ВЪН от ЕС и НАТО,независими
272700013,19.0,40.0,51.0,57.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,4.0,8.0,10.0,1.0,3.0,1.0,0.0,0.0,0.0,
273100107,15.0,28.0,95.0,69.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,4.0,8.0,13.0,1.0,1.0,0.0,3.0,0.0,3.0,
271200051,13.0,22.0,102.0,65.0,21.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,80.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
273100095,22.0,36.0,114.0,67.0,37.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,92.0,7.0,11.0,16.0,0.0,0.0,0.0,2.0,0.0,6.0,
273100126,18.0,28.0,77.0,61.0,20.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,48.0,3.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,
272200002,17.0,22.0,57.0,55.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100142,19.0,20.0,79.0,62.0,17.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0,55.0,4.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,
273100204,20.0,24.0,79.0,46.0,12.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,78.0,9.0,9.0,12.0,0.0,0.0,0.0,5.0,0.0,1.0,
273100055,18.0,34.0,78.0,70.0,16.0,4.0,5.0,0.0,7.0,1.0,0.0,2.0,113.0,2.0,13.0,15.0,0.0,1.0,1.0,1.0,0.0,1.0,
271200049,12.0,27.0,87.0,52.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,12.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
272200008,4.0,21.0,39.0,26.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,
270700008,5.0,12.0,17.0,30.0,11.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,30.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
273100097,27.0,37.0,158.0,79.0,30.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,95.0,6.0,17.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,
273100067,41.0,32.0,118.0,84.0,43.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,104.0,10.0,6.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,
272700023,3.0,13.0,12.0,21.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,32.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
270700007,14.0,24.0,80.0,55.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,75.0,14.0,12.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,
273600008,4.0,25.0,31.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,
272700008,28.0,22.0,53.0,72.0,24.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,47.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,
271200077,5.0,28.0,80.0,56.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,15.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,
273100077,14.0,36.0,97.0,43.0,16.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,95.0,2.0,10.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,
271200011,17.0,30.0,77.0,53.0,18.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,79.0,8.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,
273100195,9.0,21.0,88.0,31.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,48.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200031,10.0,28.0,78.0,51.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,47.0,12.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,
273700011,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270700020,4.0,15.0,37.0,18.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
272700003,13.0,33.0,70.0,60.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.0,2.0,3.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,
273700006,3.0,24.0,14.0,19.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,24.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,
270700004,11.0,31.0,45.0,30.0,12.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,32.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,
272400020,8.0,10.0,9.0,14.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,132.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,
271200086,9.0,18.0,48.0,25.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,
271200032,9.0,26.0,79.0,50.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
272700012,16.0,49.0,46.0,61.0,19.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,57.0,4.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,4.0,
273100184,6.0,15.0,67.0,9.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,
272200005,4.0,10.0,41.0,18.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
272400009,2.0,8.0,27.0,21.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,24.0,143.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,
273100124,7.0,22.0,43.0,45.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,
273700008,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
272400010,1.0,11.0,67.0,30.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,112.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,
273100173,1.0,14.0,25.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
273100116,27.0,43.0,102.0,61.0,32.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,99.0,3.0,4.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,
272300005,1.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
270400020,0.0,8.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
270400013,2.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100152,1.0,9.0,26.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
273600024,2.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
273600036,3.0,22.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
273100080,10.0,15.0,90.0,75.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,81.0,6.0,6.0,18.0,2.0,0.0,2.0,3.0,0.0,0.0,
273100081,10.0,17.0,63.0,40.0,17.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,70.0,3.0,12.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,
272700036,2.0,22.0,21.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
273100171,3.0,17.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
270400003,3.0,19.0,44.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
272300013,5.0,63.0,19.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,
273100110,15.0,21.0,55.0,44.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,45.0,1.0,9.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,
271200075,3.0,20.0,35.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
273600025,0.0,19.0,35.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
273100037,11.0,24.0,63.0,30.0,10.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,62.0,3.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,
270400019,0.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100019,12.0,38.0,112.0,83.0,24.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,84.0,3.0,18.0,14.0,2.0,1.0,0.0,0.0,0.0,2.0,
273100202,5.0,38.0,56.0,15.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,
273100057,25.0,30.0,109.0,68.0,16.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,81.0,3.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,
273100001,7.0,7.0,41.0,42.0,17.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,31.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,
273100099,18.0,35.0,96.0,65.0,16.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,90.0,4.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,
273100186,0.0,7.0,24.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100050,19.0,25.0,93.0,82.0,19.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,83.0,1.0,11.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,
271200087,1.0,17.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100035,15.0,30.0,82.0,65.0,20.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,70.0,2.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,
273100141,21.0,29.0,95.0,59.0,25.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,48.0,3.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,
273600016,8.0,26.0,50.0,40.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,37.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100068,9.0,23.0,93.0,56.0,10.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,88.0,1.0,19.0,20.0,0.0,0.0,1.0,1.0,0.0,4.0,
271200065,4.0,17.0,46.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,52.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
272700028,0.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
272400005,1.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
273600004,12.0,26.0,59.0,40.0,15.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,36.0,72.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,
273100008,18.0,49.0,97.0,78.0,25.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,62.0,1.0,8.0,22.0,1.0,0.0,0.0,0.0,2.0,1.0,
272700027,0.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100058,19.0,33.0,99.0,55.0,18.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,101.0,1.0,14.0,17.0,0.0,1.0,0.0,1.0,1.0,1.0,
271200025,19.0,31.0,75.0,56.0,13.0,2.0,4.0,1.0,2.0,0.0,0.0,3.0,70.0,27.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,
273100018,16.0,26.0,82.0,56.0,27.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,71.0,2.0,9.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,
273100085,15.0,21.0,66.0,47.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,
270700010,3.0,17.0,11.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
271200002,8.0,33.0,47.0,54.0,14.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,56.0,31.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,
273100032,21.0,32.0,91.0,54.0,25.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,111.0,3.0,10.0,15.0,0.0,0.0,0.0,1.0,2.0,1.0,
271200034,17.0,20.0,81.0,55.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
270400007,7.0,45.0,55.0,39.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
272200013,6.0,28.0,67.0,25.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
270700014,0.0,14.0,31.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
270700011,5.0,12.0,13.0,21.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200070,14.0,27.0,69.0,58.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,64.0,94.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,
271200071,4.0,15.0,143.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,73.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
273100139,22.0,45.0,102.0,100.0,33.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,105.0,3.0,13.0,14.0,0.0,0.0,1.0,1.0,0.0,3.0,
271200067,3.0,4.0,10.0,16.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
273100161,8.0,21.0,51.0,29.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,29.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,
272400013,2.0,19.0,24.0,25.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,220.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
272200001,10.0,27.0,45.0,31.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,33.0,10.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,
273600020,4.0,18.0,47.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,15.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100147,27.0,39.0,119.0,82.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,84.0,5.0,10.0,16.0,1.0,1.0,2.0,0.0,0.0,0.0,
272400007,10.0,27.0,59.0,47.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200056,2.0,19.0,54.0,56.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,51.0,7.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,
271200022,15.0,27.0,84.0,59.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,13.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,
273100043,21.0,29.0,97.0,58.0,23.0,1.0,5.0,0.0,4.0,0.0,0.0,1.0,102.0,4.0,11.0,18.0,0.0,0.0,0.0,5.0,0.0,1.0,
271200053,18.0,37.0,98.0,59.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,5.0,11.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,
271200079,9.0,18.0,69.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,38.0,126.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,
273600007,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200042,10.0,25.0,87.0,54.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,8.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,
270700021,1.0,27.0,30.0,11.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200069,14.0,22.0,58.0,42.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,95.0,4.0,8.0,4.0,1.0,0.0,1.0,0.0,1.0,
272700007,14.0,24.0,36.0,68.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,59.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,
273100154,2.0,4.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
272700033,10.0,11.0,18.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
273100158,14.0,22.0,29.0,36.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,
273100118,15.0,26.0,102.0,47.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,94.0,13.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,
273100157,5.0,20.0,29.0,13.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,23.0,58.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100053,20.0,49.0,83.0,58.0,13.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,101.0,2.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,
273100041,24.0,39.0,80.0,70.0,31.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,112.0,4.0,5.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,
273100004,16.0,21.0,65.0,49.0,16.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,35.0,3.0,7.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,
273100128,20.0,30.0,69.0,48.0,17.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,
272400022,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
270400014,0.0,23.0,27.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100182,4.0,12.0,68.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100060,17.0,38.0,89.0,72.0,27.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,86.0,3.0,9.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,
273600037,2.0,5.0,15.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200021,12.0,25.0,70.0,61.0,11.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,52.0,6.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,
270400005,0.0,5.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100061,11.0,30.0,70.0,57.0,21.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,88.0,4.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,
273100054,20.0,34.0,105.0,58.0,26.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,111.0,2.0,14.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,
270700018,2.0,14.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200026,13.0,13.0,64.0,40.0,20.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,40.0,16.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,
270700023,0.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
273100090,21.0,22.0,77.0,41.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,57.0,4.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,
273100196,13.0,15.0,81.0,25.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,
271200028,2.0,16.0,52.0,41.0,10.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,32.0,18.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
270400006,0.0,19.0,27.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
273100021,10.0,24.0,76.0,34.0,26.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,60.0,11.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,
272700022,5.0,31.0,36.0,24.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,
271200045,19.0,27.0,87.0,64.0,23.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,79.0,15.0,15.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,
272700019,4.0,7.0,26.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
272700015,8.0,25.0,23.0,30.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
272200003,11.0,4.0,60.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,19.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,
271200068,8.0,21.0,32.0,19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,169.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,
273600017,11.0,25.0,72.0,50.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,40.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
271200012,14.0,30.0,73.0,49.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,
271200005,17.0,18.0,91.0,64.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,10.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
272400008,7.0,25.0,49.0,19.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,18.0,104.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,
271200008,16.0,27.0,64.0,55.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,6.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,
