010300049;26;1000;805;5;391;0;0;5;609;1;0;0;0;2;391;20;371;20;|010087|010087|010087|010087
010300050;26;1000;858;8;440;0;0;8;558;1;0;0;0;1;440;13;427;9;|010329|010329|010329|010329
010300051;26;900;721;4;388;1;0;3;511;1;0;0;0;0;388;16;372;16;|010326|010326|010326|010326
010300052;26;900;799;4;417;0;0;3;482;1;0;0;0;0;417;20;397;15;|010324|010324|010324|010324
010300053;26;700;544;9;281;0;0;9;417;2;0;0;0;0;281;14;267;14;|010322|010322|010322|010322
010300054;26;800;658;4;299;0;0;4;500;1;0;0;0;0;299;16;283;13;|010320|010320|010320|010320
010300055;26;800;656;8;283;0;0;8;517;0;0;0;0;0;283;10;273;9;|010318|010318|010318|010318
010300056;26;700;558;4;276;0;0;4;423;1;0;0;0;0;276;14;262;11;|010316|010316|010316|010316
010300057;26;7;562;5;281;0;0;5;418;1;0;0;0;0;281;34;247;25;|010315|010315|010315|010315
010300058;26;800;698;5;348;0;0;5;451;1;0;0;0;0;348;25;323;25;|010312|010312|010312|010312
010300059;26;900;768;6;351;5;0;1;546;1;0;0;0;2;351;19;332;18;|010311|010311|010311|010311
010300060;26;700;605;4;264;0;0;4;434;1;0;0;0;1;264;12;252;9;|010308|010308|010308|010308
010300061;26;10;897;11;436;7;0;4;559;2;0;0;0;3;436;30;406;15;|010306|010306|010306|010306
010300062;26;800;683;5;313;0;0;5;486;1;0;0;0;0;313;23;290;13;|010305|010305|010305|010305
010300063;26;900;777;5;320;0;0;5;579;1;0;0;0;0;320;17;303;15;|010303|010303|010303|010303
010300064;26;900;746;7;330;0;0;7;569;1;0;0;0;0;330;24;306;19;|010300|010300|010300|010300
010300065;26;900;798;4;329;0;0;4;570;1;0;0;0;0;329;23;306;18;|010298|010298|010298|010298
010300066;26;800;698;3;314;0;1;2;482;1;1;0;0;0;314;8;306;6;|010296|010296|010296|010296
010300067;26;700;602;1;236;0;0;1;462;2;0;0;0;0;236;7;229;5;|010294|010294|010294|010294
010300068;26;700;578;4;258;0;0;4;440;2;0;0;0;0;258;9;249;8;|010292|010292|010292|010292
010300069;26;800;667;4;309;0;0;4;489;2;0;0;0;0;309;20;289;20;|010291|010291|010291|010291
010300070;26;800;668;2;256;0;0;2;540;3;0;0;0;1;256;15;241;10;|010289|010289|010289|010289
010300071;26;800;639;3;282;0;0;3;516;2;0;0;0;0;282;16;266;13;|010286|010286|010286|010286
010300072;26;700;573;8;267;0;0;0;431;1;0;0;0;10;267;10;257;10;|010284|010284|010284|010284
010300073;26;900;745;4;357;0;0;4;361;2;0;0;0;2;357;17;340;15;|010282|010282|010282|010282
010300074;26;700;582;2;244;0;0;0;456;2;0;0;0;0;244;17;227;0;|010280|010280|010280|010280
010300075;26;1200;1015;3;427;0;0;3;772;1;20;0;0;0;427;10;417;10;|010278|010278|010278|010278
010300076;26;900;777;4;396;0;0;4;504;1;0;0;0;0;396;12;384;12;|010277|010277|010277|010277
010300077;26;900;726;0;323;0;0;0;574;1;0;0;0;2;323;25;298;21;|010274|010274|010274|010274
010300078;26;800;683;6;334;0;0;6;465;1;0;0;0;0;334;23;311;23;|010272|010272|010272|010272
010300079;26;800;701;2;300;0;0;2;495;4;0;0;0;1;300;25;275;23;|010271|010271|010271|010271
010300080;26;700;521;6;249;0;0;6;449;1;0;1;0;0;249;16;233;10;|010268|010268|010268|010268
010300081;26;700;483;5;204;0;0;5;495;1;0;0;0;0;204;9;195;9;|010266|010266|010266|010266
010300082;26;900;806;4;347;0;0;4;553;1;0;0;0;0;347;20;327;17;|010264|010264|010264|010264
010300083;26;1100;1203;6;402;0;6;6;697;1;0;0;0;0;402;14;388;12;|010262|010262|010262|010262
010300084;26;800;665;10;343;0;0;10;455;2;0;0;0;0;343;12;331;11;|010260|010260|010260|010260
010300085;26;900;755;4;372;0;0;4;527;1;0;0;0;0;372;16;356;16;|010259|010259|010259|010259
010300086;26;1000;837;4;328;0;0;4;671;1;0;0;0;0;328;7;321;5;|010257|010257|010257|010257
010300087;26;700;559;4;242;0;1;3;317;1;0;0;0;1;242;9;233;8;|010254|010254|010254|010254
010300088;26;800;616;4;267;0;0;4;531;2;0;0;0;0;267;4;263;4;|010253|010253|010253|010253
010300089;26;900;730;4;290;0;0;4;609;1;0;0;0;0;290;11;279;9;|010251|010251|010251|010251
010300090;26;900;771;5;333;0;0;4;563;3;0;0;0;1;333;5;328;5;|010249|010249|010249|010249
010300091;26;900;710;6;322;0;0;6;577;1;0;0;0;0;322;14;308;11;|010247|010247|010247|010247
010300092;26;800;634;5;260;0;0;5;539;1;0;0;0;0;260;15;245;15;|010244|010244|010244|010244
010300093;26;700;570;7;203;0;0;7;497;1;0;0;0;0;203;6;197;6;|010242|010242|010242|010242
010300094;26;700;492;1;195;0;0;0;502;1;0;0;0;1;195;8;187;6;|010240|010240|010240|010240
010300095;26;600;802;1;416;0;0;1;184;1;0;0;0;0;416;21;395;14;|010239|010239|010239|010239
010300096;26;1000;837;4;430;0;0;4;568;1;0;0;0;1;430;11;419;9;|010236|010236|010236|010236
010300097;26;100;4;18;22;18;0;0;77;0;0;0;0;0;22;1;21;1;|010234|010234|010234|010234
010300098;26;100;34;6;21;0;0;6;78;1;0;0;0;1;21;1;20;1;|010232|010232|010232|010232
