;010300116;35;52;74;6;0;23;6;0;0;0;0;0;0;0;3;2;0;28;1;0;0;0;23;1;0;0;0;0;0;0;1;22
;010300117;35;192;274;3;0;153;3;0;0;0;0;0;6;5;4;4;5;38;1;0;0;0;153;3;0;0;1;1;0;0;5;148
;010300118;35;57;81;4;0;39;4;0;0;0;0;0;0;0;4;0;0;18;0;0;0;0;39;0;0;1;0;0;3;0;4;35
;010300119;35;1338;1912;7;0;139;7;0;0;0;0;0;4;4;6;2;7;1196;0;0;0;2;139;6;3;0;0;2;0;0;11;128
;010300120;35;46;65;6;0;29;6;0;0;0;0;0;0;0;3;1;0;16;1;0;0;0;29;0;0;0;0;0;0;0;0;29
;010300121;35;262;374;7;0;100;7;0;0;0;0;0;0;0;3;2;1;160;1;0;0;1;100;0;0;0;1;1;0;0;2;98
;011100001;35;970;1211;0;0;688;0;0;0;0;0;0;0;0;8;5;0;281;1;0;0;0;688;0;5;0;2;4;1;0;12;676
;011100002;35;750;939;0;0;509;0;0;0;0;0;0;1;1;8;6;0;241;0;0;0;0;509;7;0;0;2;4;0;1;14;495
;011100003;35;560;692;0;0;410;0;0;0;0;0;0;2;2;8;5;0;150;3;0;0;1;410;0;3;0;1;1;1;0;6;404
;011100004;35;600;757;0;0;447;0;0;0;0;0;0;0;0;7;0;8;150;3;0;0;11;447;4;5;0;0;0;2;0;11;436
;011100005;35;590;725;2;2;407;2;0;0;2;0;0;2;0;14;0;0;187;2;2;2;2;407;4;0;7;0;0;0;0;11;396
;011100006;35;600;768;6;3;495;3;0;0;3;0;0;3;3;10;5;0;105;1;0;0;0;495;0;0;1;1;2;2;0;6;489
;011100007;35;500;619;1;0;345;0;0;0;0;0;0;1;0;10;2;0;152;1;0;0;2;345;3;1;0;0;0;0;0;4;341
;011100008;35;670;843;6;0;510;5;0;0;0;0;0;0;0;12;5;1;155;4;0;0;1;510;0;1;0;2;5;0;0;8;502
;011100009;35;540;665;4;1;420;2;0;0;1;0;0;0;1;8;6;2;120;0;0;0;0;420;5;4;0;2;0;0;0;11;409
