sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
283500055,12.0,2.0,2.0,133.0,3.0,21.0,1.0,10.0,5.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,055,Търговище,28. ТЪРГОВИЩЕ,6882,с.Буйново,"С.БУЙНОВО, Помещение под пощата",600
283500054,68.0,5.0,5.0,70.0,4.0,8.0,4.0,1.0,1.0,5.0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,35,00,054,Търговище,28. ТЪРГОВИЩЕ,7154,с.Буховци,"С.БУХОВЦИ, Читалище",497
283500057,7.0,3.0,12.0,201.0,11.0,3.0,3.0,6.0,0.0,4.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,35,00,057,Търговище,28. ТЪРГОВИЩЕ,10121,с.Вардун,"С.ВАРДУН, Училище",902
283500056,11.0,6.0,12.0,35.0,7.0,7.0,7.0,1.0,4.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,35,00,056,Търговище,28. ТЪРГОВИЩЕ,10238,с.Васил Левски,"С.ВАСИЛ ЛЕВСКИ, Читалище",267
283500058,7.0,5.0,1.0,129.0,1.0,17.0,6.0,6.0,0.0,5.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,058,Търговище,28. ТЪРГОВИЩЕ,15919,с.Голямо Соколово,"С.ГОЛЯМО СОКОЛОВО, Детска градина",458
283500059,17.0,1.0,8.0,120.0,5.0,37.0,1.0,11.0,0.0,3.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28,35,00,059,Търговище,28. ТЪРГОВИЩЕ,15895,с.Голямо ново,"С.ГОЛЯМО НОВО, Училище",521
283500060,5.0,2.0,2.0,129.0,1.0,6.0,5.0,6.0,0.0,3.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,060,Търговище,28. ТЪРГОВИЩЕ,15895,с.Голямо ново,"С.ГОЛЯМО НОВО, Училище",383
283500061,3.0,1.0,1.0,9.0,1.0,6.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,061,Търговище,28. ТЪРГОВИЩЕ,16225,с.Горна Кабда,"С.ГОРНА КАБДА, Селски клуб",102
283500062,9.0,3.0,8.0,97.0,11.0,4.0,4.0,3.0,0.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,062,Търговище,28. ТЪРГОВИЩЕ,20050,с.Давидово,"С.ДАВИДОВО, Клуб на пенсионера",334
283500064,10.0,1.0,2.0,131.0,3.0,23.0,1.0,1.0,0.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,064,Търговище,28. ТЪРГОВИЩЕ,23087,с.Драгановец,"С.ДРАГАНОВЕЦ, Ритуална зала",448
283500065,5.0,2.0,8.0,105.0,9.0,7.0,2.0,29.0,0.0,1.0,12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,065,Търговище,28. ТЪРГОВИЩЕ,23546,с.Дралфа,"С.ДРАЛФА, Училище",453
283500063,43.0,1.0,7.0,159.0,3.0,7.0,4.0,5.0,1.0,8.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,063,Търговище,28. ТЪРГОВИЩЕ,24520,с.Дългач,"С.ДЪЛГАЧ, Помещение в кметството",396
283500066,11.0,6.0,15.0,34.0,15.0,1.0,3.0,8.0,2.0,5.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,066,Търговище,28. ТЪРГОВИЩЕ,30644,с.Здравец,"С.ЗДРАВЕЦ, Помещение на партера на кметството",410
283500069,5.0,2.0,1.0,97.0,2.0,18.0,1.0,0.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,35,00,069,Търговище,28. ТЪРГОВИЩЕ,38501,с.Копрец,"С.КОПРЕЦ, Библиотека",219
283500070,3.0,1.0,1.0,54.0,3.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,070,Търговище,28. ТЪРГОВИЩЕ,39195,с.Кошничари,"С.КОШНИЧАРИ, Клуб на пенсионера",82
283500067,23.0,2.0,5.0,137.0,1.0,44.0,1.0,4.0,0.0,2.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,067,Търговище,28. ТЪРГОВИЩЕ,39390,с.Кралево,"С.КРАЛЕВО, Здравна служба",498
283500068,19.0,2.0,2.0,148.0,2.0,53.0,1.0,1.0,0.0,8.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,068,Търговище,28. ТЪРГОВИЩЕ,39390,с.Кралево,"С.КРАЛЕВО, Здравна служба",518
283500071,8.0,1.0,2.0,39.0,2.0,20.0,2.0,14.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,071,Търговище,28. ТЪРГОВИЩЕ,40395,с.Кръшно,"С.КРЪШНО, Селски клуб",177
283500072,15.0,5.0,15.0,71.0,8.0,25.0,6.0,13.0,1.0,4.0,8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28,35,00,072,Търговище,28. ТЪРГОВИЩЕ,43685,с.Лиляк,"С.ЛИЛЯК, Читалище",544
283500073,13.0,1.0,5.0,62.0,9.0,18.0,1.0,7.0,4.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28,35,00,073,Търговище,28. ТЪРГОВИЩЕ,43685,с.Лиляк,"С.ЛИЛЯК, Читалище",426
283500074,25.0,2.0,7.0,85.0,8.0,21.0,4.0,5.0,0.0,2.0,6,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,074,Търговище,28. ТЪРГОВИЩЕ,43935,с.Ловец,"С.ЛОВЕЦ, Читалище",391
283500076,35.0,12.0,19.0,108.0,15.0,17.0,8.0,10.0,8.0,3.0,21,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,076,Търговище,28. ТЪРГОВИЩЕ,46190,с.Макариополско,"С.МАКАРИОПОЛСКО, Читалище",590
283500077,12.0,1.0,3.0,110.0,1.0,0.0,5.0,0.0,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,077,Търговище,28. ТЪРГОВИЩЕ,46228,с.Маково,"С.МАКОВО, Читалище",200
283500078,3.0,4.0,7.0,50.0,2.0,5.0,3.0,3.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,078,Търговище,28. ТЪРГОВИЩЕ,48091,с.Миладиновци,"С.МИЛАДИНОВЦИ, Клуб на пенсионера",139
283500079,25.0,4.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,35,00,079,Търговище,28. ТЪРГОВИЩЕ,48338,с.Мировец,"С.МИРОВЕЦ, Клуб на пенсионера",78
283500075,11.0,2.0,4.0,63.0,4.0,27.0,3.0,3.0,0.0,2.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,075,Търговище,28. ТЪРГОВИЩЕ,48920,с.Момино,"С.МОМИНО, Селски клуб",231
283500080,14.0,4.0,12.0,96.0,10.0,11.0,5.0,1.0,3.0,5.0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,080,Търговище,28. ТЪРГОВИЩЕ,51024,с.Надарево,"С.НАДАРЕВО, Читалище",412
283500081,11.0,0.0,2.0,216.0,3.0,117.0,4.0,0.0,1.0,3.0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28,35,00,081,Търговище,28. ТЪРГОВИЩЕ,53223,с.Овчарово,"С.ОВЧАРОВО, Сградата на ЗК  Овчарово ",659
283500082,7.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,082,Търговище,28. ТЪРГОВИЩЕ,54081,с.Осен,"С.ОСЕН, Библиотека",23
283500083,10.0,3.0,3.0,83.0,3.0,3.0,2.0,1.0,8.0,1.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,083,Търговище,28. ТЪРГОВИЩЕ,54345,с.Острец,"С.ОСТРЕЦ, Читалищен салон",378
283500088,4.0,2.0,2.0,65.0,2.0,25.0,1.0,1.0,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,088,Търговище,28. ТЪРГОВИЩЕ,55201,с.Пайдушко,"С.ПАЙДУШКО, Читалище",221
283500092,7.0,4.0,14.0,26.0,10.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,092,Търговище,28. ТЪРГОВИЩЕ,55662,с.Певец,"С.ПЕВЕЦ, Клуб на пенсионера",103
283500084,5.0,1.0,3.0,113.0,4.0,17.0,4.0,9.0,1.0,3.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,084,Търговище,28. ТЪРГОВИЩЕ,57008,с.Подгорица,"С.ПОДГОРИЦА, Училище",444
283500085,5.0,0.0,4.0,92.0,1.0,27.0,3.0,5.0,0.0,3.0,9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28,35,00,085,Търговище,28. ТЪРГОВИЩЕ,57008,с.Подгорица,"С.ПОДГОРИЦА, Училище",437
283500090,31.0,1.0,2.0,82.0,3.0,9.0,1.0,4.0,0.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,090,Търговище,28. ТЪРГОВИЩЕ,58195,с.Преселец,"С.ПРЕСЕЛЕЦ, Селски клуб",370
283500089,6.0,4.0,3.0,49.0,2.0,14.0,2.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,089,Търговище,28. ТЪРГОВИЩЕ,58219,с.Пресиян,"С.ПРЕСИЯН, Клуб на пенсионера",193
283500086,2.0,1.0,2.0,73.0,1.0,7.0,1.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,086,Търговище,28. ТЪРГОВИЩЕ,58298,с.Пресяк,"С.ПРЕСЯК, Читалище",360
283500087,32.0,4.0,7.0,61.0,2.0,27.0,1.0,4.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,35,00,087,Търговище,28. ТЪРГОВИЩЕ,58493,с.Пробуда,"С.ПРОБУДА, Читалище",524
283500091,2.0,1.0,2.0,56.0,1.0,8.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28,35,00,091,Търговище,28. ТЪРГОВИЩЕ,58579,с.Пролаз,"С.ПРОЛАЗ, Селски клуб",126
283500093,17.0,5.0,12.0,150.0,7.0,57.0,5.0,12.0,5.0,4.0,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,093,Търговище,28. ТЪРГОВИЩЕ,61676,с.Разбойна,"С.РАЗБОЙНА, Детска градина",619
283500094,11.0,4.0,10.0,35.0,5.0,2.0,4.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,094,Търговище,28. ТЪРГОВИЩЕ,62164,с.Ралица,"С.РАЛИЦА, Клуб на пенсионера",194
283500097,3.0,1.0,1.0,57.0,3.0,14.0,6.0,0.0,0.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,097,Търговище,28. ТЪРГОВИЩЕ,63077,с.Росина,"С.РОСИНА, Читалище",257
283500095,6.0,4.0,3.0,112.0,3.0,25.0,3.0,4.0,0.0,1.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28,35,00,095,Търговище,28. ТЪРГОВИЩЕ,63241,с.Руец,"С.РУЕЦ, Училище",549
283500096,6.0,2.0,1.0,132.0,2.0,8.0,4.0,2.0,0.0,2.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,096,Търговище,28. ТЪРГОВИЩЕ,63241,с.Руец,"С.РУЕЦ, Училище",443
283500098,29.0,14.0,22.0,135.0,19.0,37.0,12.0,8.0,4.0,6.0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,098,Търговище,28. ТЪРГОВИЩЕ,69599,с.Стража,"С.СТРАЖА, Помещение в кметството",630
283500099,19.0,0.0,4.0,65.0,6.0,17.0,1.0,2.0,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,099,Търговище,28. ТЪРГОВИЩЕ,70545,с.Съединение,"С.СЪЕДИНЕНИЕ, Селски клуб",335
283500101,3.0,1.0,1.0,66.0,2.0,13.0,2.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,101,Търговище,28. ТЪРГОВИЩЕ,72148,с.Твърдинци,"С.ТВЪРДИНЦИ, Селски клуб",241
283500100,11.0,1.0,1.0,104.0,2.0,64.0,2.0,0.0,1.0,4.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,100,Търговище,28. ТЪРГОВИЩЕ,73701,с.Търновца,"С.ТЪРНОВЦА, Читалище",562
283500102,4.0,1.0,4.0,26.0,3.0,4.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,102,Търговище,28. ТЪРГОВИЩЕ,78297,с.Цветница,"С.ЦВЕТНИЦА, Селски клуб",72
283500103,10.0,1.0,1.0,294.0,0.0,55.0,1.0,2.0,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,35,00,103,Търговище,28. ТЪРГОВИЩЕ,80741,с.Черковна,"С.ЧЕРКОВНА, Киносалон",798
290900007,47.0,21.0,30.0,13.0,11.0,0.0,10.0,10.0,6.0,1.0,1,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,007,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, Бул. Христо Ботев № 45 - ПЕГ  Ив.Богоров  ( ОУ Вапцаров  )",450
290900006,52.0,32.0,40.0,6.0,9.0,5.0,15.0,11.0,9.0,5.0,3,4.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,006,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, Бул. Христо Ботев № 45 -ПЕГ  Ив.Богоров  ( ОУ Вапцаров  )",514
290900040,75.0,29.0,48.0,6.0,9.0,2.0,13.0,9.0,8.0,6.0,7,1.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29,09,00,040,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Д.Благоев №84 - ПГ  Асен Златаров ",511
290900021,45.0,27.0,36.0,13.0,21.0,1.0,25.0,16.0,11.0,9.0,3,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29,09,00,021,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Ст.Стамболов  №1 Спортна зала  Младост ",635
290900022,63.0,21.0,51.0,6.0,17.0,4.0,18.0,10.0,8.0,10.0,6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,022,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Ст.Стамболов  №1 Спортна зала  Младост ",603
290900023,48.0,12.0,43.0,8.0,4.0,0.0,11.0,6.0,8.0,0.0,3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29,09,00,023,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Ст.Стамболов  №1 Спортна зала  Младост ",470
290900052,4.0,4.0,3.0,51.0,0.0,2.0,2.0,5.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,052,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Съединение  №54 - Читалище  Николай Хайтов ",266
290900054,47.0,18.0,11.0,72.0,4.0,3.0,11.0,6.0,5.0,6.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,09,00,054,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Съединение № 54 - Читалище  Николай Хайтов ",616
290900016,65.0,35.0,44.0,9.0,15.0,2.0,10.0,11.0,16.0,11.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,016,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Хр.Ботев  № 45 ПЕГ  Иван Богоров ( ОУ Вапцаров  )",612
290900018,90.0,40.0,47.0,6.0,20.0,0.0,16.0,11.0,10.0,3.0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,018,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Хр.Ботев  № 45 ПЕГ  Иван Богоров ( ОУ Вапцаров  )",627
290900020,59.0,32.0,50.0,8.0,5.0,3.0,15.0,14.0,15.0,11.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,020,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Хр.Ботев  № 45 ПЕГ  Иван Богоров ( ОУ Вапцаров  )",615
290900010,38.0,23.0,36.0,11.0,6.0,3.0,17.0,7.0,9.0,11.0,3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,010,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, бул. Хр.Ботев  № 45-ПЕГ  Иван Богоров (ОУ Вапцаров )",467
290900057,24.0,3.0,2.0,115.0,6.0,0.0,4.0,17.0,2.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,09,00,057,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Баба Иванка  №1 ДГ  Лилия  - южен вход",786
290900058,34.0,1.0,2.0,124.0,3.0,0.0,2.0,6.0,0.0,0.0,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,29,09,00,058,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Баба Иванка  №1 ДГ  Лилия  - южен вход",800
290900053,20.0,5.0,15.0,45.0,5.0,17.0,2.0,1.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,053,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Бригадирска  №58 - ДГ №3 (Филиал  Звездица )",466
290900055,45.0,9.0,16.0,19.0,3.0,14.0,5.0,6.0,4.0,5.0,7,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,055,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Бригадирска  №58 - ДГ №3 (Филиал  Звездица )",518
290900001,53.0,14.0,34.0,17.0,6.0,1.0,5.0,14.0,11.0,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,001,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Бузлуджа  № 1 - ОУ  В.Левски ",448
290900002,69.0,31.0,41.0,12.0,19.0,1.0,12.0,15.0,9.0,13.0,2,2.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,09,00,002,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Бузлуджа  № 1 - ОУ  В.Левски ",627
290900003,68.0,55.0,59.0,12.0,13.0,1.0,20.0,21.0,14.0,8.0,8,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,003,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Бузлуджа  № 1 - ОУ  В.Левски ",623
