010300026;1;0;4;0;2;0;4;0;0;0;0;0;8;0;27;0;6;0;5;0;14;0;50;0;5;0;3;1;99;0;1;0;9;0;0;0;1;0;1;0;2;0;48;0;4;0;0;0;
010300027;0;0;3;0;0;0;1;0;0;0;0;0;5;0;34;0;8;0;6;0;14;0;51;0;2;0;8;0;110;0;2;0;10;0;0;0;2;0;1;0;2;0;25;0;6;0;0;0;
010300028;0;0;6;0;1;0;1;0;0;0;0;1;0;0;10;0;1;0;4;0;17;0;25;0;1;0;5;0;67;0;0;0;2;0;0;0;0;0;3;0;4;0;29;0;2;0;1;0;
010300029;0;0;5;0;2;0;0;0;0;0;0;0;1;0;21;0;6;0;4;0;7;0;29;0;5;0;1;0;116;0;0;0;7;1;0;0;0;1;0;0;0;0;35;1;3;0;0;0;
010300030;0;0;6;0;1;0;0;0;0;0;0;0;0;0;15;0;9;0;3;0;13;0;31;1;0;0;4;0;80;2;2;0;3;0;0;0;0;0;0;0;0;0;27;0;4;0;0;0;
010300031;0;0;1;0;1;0;1;0;1;0;1;0;1;0;16;1;4;0;0;0;21;1;34;1;0;0;1;0;88;1;2;0;5;0;1;0;0;0;2;0;0;0;25;3;1;0;0;0;
010300032;1;0;2;0;3;0;0;0;1;0;1;0;3;0;7;0;0;0;3;0;9;0;22;0;0;0;0;0;41;0;1;0;4;0;0;0;0;0;0;0;1;0;16;0;2;0;0;0;
010300033;1;0;2;0;0;0;0;0;2;0;1;0;0;0;9;0;0;0;0;0;5;0;18;0;0;0;4;0;49;0;2;0;2;0;0;0;0;0;0;0;1;0;12;0;3;0;0;0;
010300034;1;0;3;0;3;0;3;0;0;0;0;0;2;0;17;0;3;0;4;0;14;0;52;1;3;0;1;0;102;1;0;0;11;0;0;0;0;1;1;1;2;0;27;0;0;0;3;0;
010300035;1;0;10;0;0;0;5;0;0;0;0;0;4;0;16;0;5;0;1;0;7;0;41;0;3;0;2;0;94;0;1;0;8;0;0;0;0;0;0;0;3;0;34;0;6;0;0;0;
010300036;0;0;4;0;0;0;3;0;0;0;1;0;1;0;22;0;6;0;2;0;17;1;42;0;0;0;1;0;91;4;0;0;2;0;0;0;0;0;2;0;1;0;36;0;1;0;0;0;
010300037;0;0;3;0;2;0;1;0;1;0;0;0;1;0;28;0;3;0;3;0;12;0;43;1;0;0;3;0;49;0;0;0;2;0;0;0;1;0;2;0;6;0;34;0;0;0;0;0;
010300038;0;0;1;1;0;0;1;0;0;0;0;0;4;0;11;0;6;0;1;0;13;1;30;0;0;0;0;0;62;2;0;0;4;0;0;0;0;0;2;0;2;0;35;0;1;0;0;0;
010300039;0;0;9;0;2;0;0;0;0;0;1;0;1;0;20;0;4;0;1;0;8;0;40;0;1;0;6;0;87;0;1;0;1;0;1;0;2;0;3;0;4;0;29;0;3;0;1;0;
010300040;0;0;0;0;1;0;3;0;0;0;0;0;1;0;24;0;4;0;1;0;16;0;42;0;0;0;5;0;99;2;1;0;5;0;0;0;0;0;2;0;2;0;29;1;2;0;0;0;
010300041;2;0;14;0;3;0;1;0;0;0;0;0;3;0;29;0;12;0;1;0;11;0;61;0;1;0;2;0;112;0;0;0;9;0;0;0;0;0;0;0;2;0;41;0;8;0;0;0;
010300042;1;0;6;0;0;0;0;0;0;0;1;0;5;0;32;0;15;0;3;0;18;0;53;0;0;0;1;0;132;0;0;0;2;1;2;0;1;0;1;0;5;1;40;0;4;0;0;0;
010300043;1;0;5;0;4;0;1;0;0;0;1;0;1;0;20;0;4;0;1;0;32;0;65;0;1;0;2;0;112;0;0;0;10;1;0;0;1;0;4;0;7;0;41;0;1;0;0;0;
010300044;2;0;2;0;0;0;1;0;1;0;0;0;0;0;33;0;4;0;0;0;14;0;52;1;0;0;3;0;104;0;1;0;6;0;0;0;0;0;1;0;0;0;30;1;3;0;0;0;
010300045;2;0;3;0;2;0;0;0;1;0;0;0;1;0;28;0;8;0;1;0;16;0;60;0;2;0;2;0;111;0;0;0;7;0;0;0;1;0;1;0;2;0;36;0;3;0;0;0;
010300046;3;0;7;0;3;0;0;0;0;0;0;0;0;0;11;0;6;0;4;0;14;0;39;0;0;0;2;0;77;0;2;0;16;0;0;0;1;0;0;0;1;0;42;0;0;0;0;0;
010300047;0;0;6;0;7;0;1;0;0;0;0;0;1;0;21;0;4;0;2;0;11;0;34;1;1;0;1;0;67;3;0;0;3;0;0;0;2;0;0;0;0;0;42;0;2;0;0;0;
010300048;2;0;5;0;2;0;2;0;0;0;0;0;1;0;17;0;6;0;1;0;5;1;65;2;1;0;2;0;93;1;0;0;3;0;0;0;1;0;1;0;0;0;29;0;1;0;0;0;
010300049;1;0;5;0;2;0;0;0;0;0;0;0;4;0;33;0;3;0;0;0;16;1;66;1;1;0;1;0;80;0;1;0;9;0;0;0;2;0;0;0;0;0;39;0;1;0;0;0;
010300050;3;0;7;0;11;0;1;0;0;0;0;0;2;0;21;0;8;0;4;1;17;0;73;0;1;0;4;0;122;2;1;0;11;0;0;0;1;0;0;0;1;0;43;0;2;0;0;0;
010300051;0;0;3;0;11;0;3;0;0;0;0;0;5;0;22;0;13;0;2;0;16;0;42;0;0;0;0;0;108;0;0;0;6;0;0;0;1;0;1;0;3;0;30;0;3;0;0;0;
010300052;1;0;10;0;11;0;0;0;0;0;0;0;0;0;14;0;3;0;2;0;16;0;62;7;0;0;1;0;83;5;1;0;11;0;0;0;2;0;0;0;0;0;63;2;3;0;0;0;
010300053;2;0;0;0;2;0;0;0;1;0;0;0;1;0;2;0;9;0;3;0;1;0;23;0;0;0;2;0;84;3;0;0;5;0;1;0;1;0;0;0;1;0;70;3;2;0;1;0;
010300054;1;0;4;0;4;0;3;0;0;0;0;0;1;0;9;0;6;0;0;0;4;0;25;0;0;0;1;0;64;0;0;0;7;0;0;0;1;0;1;0;2;0;33;1;3;0;0;0;
010300055;0;0;4;0;1;0;0;0;0;0;1;0;1;0;10;0;12;0;0;0;5;0;33;1;0;0;2;0;68;1;0;0;3;0;0;0;0;0;0;0;0;0;47;1;1;0;2;0;
010300056;1;0;5;0;0;0;3;0;2;0;0;0;1;0;8;0;7;0;0;1;6;0;24;0;0;0;0;0;73;0;1;0;4;0;0;0;2;1;0;0;1;0;59;0;1;0;0;0;
010300057;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;0;3;0;0;0;4;0;20;1;1;0;0;0;74;4;0;0;2;0;1;0;0;0;1;0;0;0;33;0;1;0;0;0;
010300058;4;0;0;0;0;0;1;0;0;0;1;0;1;0;11;0;9;1;3;0;8;1;27;0;1;0;7;0;120;0;1;0;4;1;0;0;2;0;2;0;0;0;57;0;5;0;0;0;
010300059;2;0;2;0;6;0;2;0;0;0;0;0;4;0;9;0;6;0;1;0;11;0;41;0;0;0;5;0;97;2;0;0;7;0;0;0;3;0;0;0;1;0;29;0;2;0;0;0;
010300060;2;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;7;0;29;1;0;0;2;0;66;1;1;0;5;2;2;0;0;0;0;0;0;0;44;0;2;0;0;0;
010300061;1;0;6;0;0;0;2;0;0;0;0;1;0;1;17;0;7;1;2;0;11;0;35;0;0;0;4;0;117;3;2;0;6;0;1;0;1;0;0;0;0;0;94;1;1;0;0;0;
010300062;1;0;3;0;0;0;2;0;1;0;0;0;1;0;7;1;0;0;3;0;13;0;26;2;0;0;1;0;54;1;1;0;6;0;0;0;0;0;1;0;0;0;37;1;2;0;0;0;
010300063;1;0;1;0;4;0;1;0;0;0;2;0;1;0;9;0;2;0;2;0;9;0;42;0;0;0;3;0;91;1;0;0;9;0;0;0;1;0;0;0;1;0;42;0;7;0;1;0;
010300064;2;0;1;0;1;0;2;0;0;0;0;0;1;0;9;0;7;0;0;0;18;0;29;1;1;0;3;0;89;2;0;0;7;0;0;0;0;0;0;0;3;0;39;1;3;0;1;0;
010300065;1;0;4;0;3;0;1;0;3;0;0;0;0;1;12;0;4;1;0;0;12;0;24;0;0;0;1;0;103;2;0;0;8;0;0;0;2;0;0;0;1;0;56;1;0;0;0;0;
010300066;2;0;2;0;3;0;0;0;2;0;2;0;5;0;11;0;3;0;0;0;16;0;24;0;0;0;0;0;102;0;0;0;13;0;2;0;2;0;3;0;1;0;46;0;5;0;0;0;
010300067;0;0;1;0;5;0;0;0;0;0;0;0;0;0;2;0;4;0;2;0;4;0;14;0;0;0;0;0;57;0;0;0;3;0;0;0;0;0;0;0;0;0;33;0;1;0;0;0;
010300068;0;0;4;0;1;0;0;0;0;0;1;0;1;0;12;0;1;0;0;0;9;0;22;0;1;0;2;0;74;0;0;0;14;0;0;0;0;0;0;0;1;0;30;0;1;0;0;0;
010300069;0;0;4;0;2;0;1;0;1;0;0;0;1;0;11;0;7;0;0;0;2;0;15;0;3;0;0;0;69;0;0;0;5;0;1;0;1;0;0;0;1;0;56;0;6;0;0;0;
010300070;0;0;4;0;0;0;2;0;0;0;0;1;0;0;9;0;10;0;1;0;8;1;18;0;0;0;4;0;68;0;0;0;2;0;0;0;1;0;0;0;0;0;39;0;4;0;0;0;
010300071;0;0;1;0;0;0;0;1;0;0;2;0;0;0;12;0;1;0;3;0;10;0;25;1;0;0;2;0;68;1;0;0;3;0;1;0;1;0;0;0;0;0;30;1;0;0;0;0;
010300072;0;0;1;0;0;0;1;0;0;0;0;0;0;0;12;0;2;0;1;0;9;0;26;0;0;0;2;0;63;1;0;0;5;0;0;0;0;0;1;0;2;0;18;0;3;0;0;0;
010300073;1;0;0;0;3;0;2;0;1;0;0;0;0;0;13;0;4;0;2;0;7;0;27;0;1;0;0;0;86;0;0;0;5;0;1;0;0;0;0;0;1;0;79;0;2;0;2;0;
010300074;0;0;1;0;1;0;0;0;0;0;0;0;2;0;7;0;1;0;5;0;6;0;20;0;0;0;4;0;54;0;0;0;4;0;0;0;0;0;0;0;0;0;40;0;1;0;0;0;
010300075;0;0;6;0;1;0;2;0;0;0;0;0;2;0;18;0;10;0;4;0;18;0;43;1;0;0;2;0;113;1;2;0;9;1;0;0;0;0;3;0;3;0;77;1;4;0;0;0;
010300076;0;1;9;0;0;1;1;0;0;1;0;0;3;1;9;0;7;1;3;0;20;0;56;2;1;0;3;0;82;1;3;0;3;0;0;0;0;0;2;1;1;0;47;2;2;0;1;0;
010300077;1;0;1;0;1;0;1;0;0;0;0;0;3;0;15;0;3;0;0;0;10;0;26;0;1;0;1;0;90;0;0;0;7;0;0;0;0;0;2;0;0;0;25;0;2;0;1;0;
010300078;5;0;5;0;5;0;0;0;0;0;0;0;0;0;11;1;4;0;0;1;11;0;28;0;1;0;0;0;80;0;0;0;7;1;0;0;0;0;0;0;1;0;28;0;3;0;0;0;
010300079;1;0;7;0;1;0;2;0;0;0;0;0;1;0;10;0;0;0;3;1;12;0;23;2;0;0;4;0;92;0;0;0;5;1;0;0;0;0;0;0;0;0;38;0;4;0;0;0;
010300080;2;0;4;0;1;0;1;0;0;0;1;0;1;0;6;0;5;0;4;0;7;0;15;0;0;0;2;0;82;0;1;0;8;0;0;0;1;0;0;0;3;0;27;0;3;0;0;0;
010300081;0;0;2;0;1;0;0;0;0;0;0;0;1;0;11;0;2;0;0;0;7;0;15;0;0;0;0;0;64;3;5;0;5;0;1;1;0;0;0;0;0;0;22;0;3;0;1;0;
010300082;2;0;5;0;2;0;3;0;2;0;0;0;2;0;13;0;6;0;9;1;11;0;35;0;2;0;3;0;84;0;1;0;2;0;1;0;1;0;0;0;1;0;43;1;3;0;0;0;
010300083;1;0;0;0;2;0;1;0;0;0;0;0;0;0;28;0;4;0;6;0;12;0;35;0;1;0;3;0;94;0;0;0;9;0;0;0;0;0;0;0;2;0;52;0;4;0;0;0;
010300084;0;0;3;0;7;0;0;0;1;0;0;0;0;0;13;0;3;0;1;0;8;0;36;0;1;0;5;0;89;0;0;0;4;0;0;0;1;0;0;0;0;0;44;0;1;0;3;0;
010300085;1;0;5;0;1;0;0;0;0;0;1;0;0;0;15;0;7;0;24;0;11;0;39;0;0;0;0;0;82;1;1;0;3;0;0;0;1;0;2;0;1;0;50;0;16;1;0;0;
010300086;0;0;9;0;3;0;0;0;0;0;0;0;1;0;10;0;11;0;4;0;11;0;16;0;0;0;1;0;87;1;0;0;4;0;0;0;0;0;1;0;2;0;35;1;8;0;0;0;
010300087;0;0;2;0;2;0;0;0;0;0;0;0;1;0;5;0;3;0;5;0;7;0;14;0;0;0;0;0;63;2;0;0;2;0;0;0;0;0;0;0;1;0;23;0;4;0;0;0;
010300088;0;0;2;0;3;0;1;0;0;0;0;0;1;0;12;0;1;0;1;0;9;0;16;0;0;0;3;0;59;1;0;0;3;0;0;0;2;0;1;0;0;0;63;1;4;0;0;0;
010300089;2;0;0;0;3;0;1;0;0;0;0;0;5;0;9;1;2;0;0;0;8;0;30;0;0;0;2;0;69;1;0;0;3;1;0;0;1;0;1;0;0;0;37;1;8;0;2;0;
010300090;0;0;2;0;1;0;0;0;0;0;3;0;1;0;13;0;4;0;10;0;10;0;21;0;0;0;2;0;92;0;0;0;6;0;0;0;0;0;0;0;1;0;25;2;5;0;2;0;
010300091;2;0;6;0;1;0;0;0;1;0;2;0;1;0;13;0;1;0;2;0;4;0;29;0;0;0;8;0;92;0;0;0;12;0;0;0;0;0;0;0;2;0;32;0;0;0;1;0;
010300092;1;0;4;0;0;0;0;0;0;0;1;0;1;0;15;0;6;0;2;0;4;0;18;0;0;0;0;0;65;0;0;0;2;0;0;0;1;0;0;0;1;0;30;0;2;0;1;0;
010300093;1;0;4;0;1;0;2;0;0;0;0;0;2;0;6;0;1;0;2;0;7;0;17;0;0;0;5;0;46;0;1;0;5;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;
010300094;0;0;3;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;1;0;21;0;0;0;2;0;38;0;0;0;5;0;0;0;0;0;0;0;0;0;14;0;0;0;1;0;
010300095;0;0;5;0;1;0;5;0;0;0;0;1;1;0;15;0;6;0;7;0;28;0;50;0;0;0;3;0;112;1;0;0;7;0;0;0;0;0;1;0;3;0;22;0;1;0;0;0;
010300096;1;0;4;0;2;0;5;0;0;0;0;0;1;1;18;0;8;0;5;0;16;0;43;0;1;0;4;0;95;0;3;0;1;0;0;0;0;0;0;0;5;0;47;1;3;0;0;0;
010300098;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;1;0;0;0;1;0;0;0;1;0;2;0;1;0;0;0;
010300099;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;10;1;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;
010300100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;0;0;0;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;
010300101;1;0;2;0;0;0;0;0;0;0;1;0;0;0;6;0;7;0;1;0;8;0;20;0;0;0;1;0;56;0;0;0;5;0;0;0;1;1;0;0;0;0;29;0;5;0;0;0;
010300102;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;3;10;1;2;0;4;0;38;8;0;0;0;0;48;3;0;0;1;0;2;0;0;0;0;0;0;0;60;8;8;0;0;0;
010300103;2;0;4;0;2;0;5;0;0;0;0;0;0;0;15;0;5;0;1;0;9;0;22;0;1;1;5;0;79;2;0;0;6;0;1;0;0;0;0;0;0;0;66;1;0;0;0;0;
