,sid,Движение 21 result,Движение 21 result invalid,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ result,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ result invalid,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ - НД result,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ - НД result invalid,ПП НОВОТО ВРЕМЕ result,ПП НОВОТО ВРЕМЕ result invalid,ОБЕДИНЕНА БЪЛГАРИЯ result,ОБЕДИНЕНА БЪЛГАРИЯ result invalid,СОЦИАЛДЕМОКРАТИЧЕСКА ПАРТИЯ result,СОЦИАЛДЕМОКРАТИЧЕСКА ПАРТИЯ result invalid,"РЕФОРМАТОРСКИ БЛОК – БЗНС, ДБГ, ДСБ, НПСД, СДС result","РЕФОРМАТОРСКИ БЛОК – БЗНС, ДБГ, ДСБ, НПСД, СДС result invalid",ПП Нова България result,ПП Нова България result invalid,ПП ГЕРБ result,ПП ГЕРБ result invalid,ОБЩЕСТВО ЗА НОВА БЪЛГАРИЯ result,ОБЩЕСТВО ЗА НОВА БЪЛГАРИЯ result invalid,АТАКА result,АТАКА result invalid,НДСВ result,НДСВ result invalid,КП БЪЛГАРИЯ БЕЗ ЦЕНЗУРА result,КП БЪЛГАРИЯ БЕЗ ЦЕНЗУРА result invalid,Коалиция АБВ – (Алтернатива за българско възраждане) result,Коалиция АБВ – (Алтернатива за българско възраждане) result invalid,ЛЕВИЦАТА И ЗЕЛЕНА ПАРТИЯ result,ЛЕВИЦАТА И ЗЕЛЕНА ПАРТИЯ result invalid,НОВА АЛТЕРНАТИВА result,НОВА АЛТЕРНАТИВА result invalid,КП ДЕСНИТЕ result,КП ДЕСНИТЕ result invalid,ДПС – Движение за права и свободи result,ДПС – Движение за права и свободи result invalid,ПП Глас Народен result,ПП Глас Народен result invalid,ПАРТИЯ НА ЗЕЛЕНИТЕ result,ПАРТИЯ НА ЗЕЛЕНИТЕ result invalid,НОВА СИЛА result,НОВА СИЛА result invalid,БСП лява България result,БСП лява България result invalid,ЗЕЛЕНИТЕ result,ЗЕЛЕНИТЕ result invalid,ПАТРИОТИЧЕН ФРОНТ – НФСБ И ВМРО result,ПАТРИОТИЧЕН ФРОНТ – НФСБ И ВМРО result invalid,РЕПУБЛИКА БГ result,РЕПУБЛИКА БГ result invalid,независими result,независими result invalid
11353,302200034,0,0,0,0,2,0,0,0,7,0,1,0,3,0,0,0,35,0,1.0,0.0,17,0,0,0,18,0,7,0,0,0,2,0,0,0,8,0,0,0,1,0,0.0,0.0,43,0,0,0,16,0,12,0,,
11354,302200035,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,1,0.0,0.0,7,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10,2,0,0,0,0,0,0,,
11355,302300001,3,0,1,0,0,0,2,0,2,0,1,0,26,0,0,0,110,0,2.0,0.0,15,0,1,0,39,0,5,0,2,0,0,0,1,0,21,2,1,0,1,0,1.0,0.0,76,1,1,0,58,2,0,0,,
11356,302300002,1,0,1,0,1,0,1,0,1,0,1,0,33,1,2,0,127,2,2.0,0.0,12,1,0,0,18,0,10,0,1,0,3,0,0,0,28,1,1,0,2,0,1.0,0.0,49,0,0,0,38,1,2,0,,
11357,302300003,2,0,2,0,1,0,1,0,2,0,1,0,52,0,1,0,143,0,0.0,0.0,15,0,2,0,25,0,21,0,1,0,2,0,0,0,23,0,1,0,0,0,0.0,0.0,75,0,2,0,52,0,2,0,,
11358,302300004,3,0,3,0,0,0,0,0,3,0,1,0,16,0,2,0,113,3,0.0,0.0,14,0,0,0,20,1,8,1,0,1,0,0,0,0,22,1,1,0,0,0,0.0,0.0,76,1,0,0,51,4,0,0,,
11359,302300005,2,0,2,0,0,0,1,0,0,0,0,0,17,0,0,0,80,1,1.0,0.0,12,1,1,0,25,0,3,0,0,0,0,0,0,2,82,1,0,0,0,0,1.0,0.0,44,2,0,0,44,0,1,0,,
11360,302300006,1,0,3,0,1,0,0,0,0,0,0,0,13,1,0,0,33,0,1.0,0.0,3,0,0,0,14,0,9,0,1,0,0,0,0,0,57,1,1,0,0,0,0.0,0.0,58,5,0,1,20,0,0,0,,
11361,302300007,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,83,0,0.0,0.0,5,0,0,0,20,0,5,0,0,0,2,0,0,0,7,0,1,0,0,0,0.0,0.0,33,0,0,0,33,0,0,0,,
11362,302300008,3,0,1,0,0,0,0,0,1,0,1,0,17,0,0,0,84,0,1.0,0.0,21,0,2,0,24,0,10,0,1,0,0,0,0,0,51,0,2,0,0,0,0.0,0.0,107,0,1,0,35,0,2,0,,
11363,302300009,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,26,0,0.0,0.0,4,0,0,0,3,0,3,0,0,0,1,0,0,0,62,2,0,0,0,0,0.0,0.0,25,1,0,0,2,0,0,1,,
11364,302300010,1,0,1,0,5,0,1,0,3,0,1,0,17,0,2,1,113,3,1.0,0.0,13,1,0,0,35,0,16,1,0,0,0,0,0,0,20,1,1,0,0,0,4.0,0.0,55,2,2,0,77,1,0,0,,
11365,302300011,0,0,5,0,1,0,1,0,1,0,0,1,8,0,0,0,129,2,0.0,0.0,19,0,1,0,36,1,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,70,3,0,1,72,4,1,0,,
11366,302300012,1,0,3,0,2,0,0,0,0,0,1,0,9,0,2,0,40,0,0.0,0.0,10,1,1,0,12,0,5,1,0,1,1,0,2,1,99,8,0,0,0,0,1.0,0.0,60,2,1,0,13,1,0,0,,
11367,302300013,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,29,0,0.0,0.0,6,0,0,0,5,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1.0,0.0,36,0,0,0,4,0,0,0,,
11368,302300014,0,0,1,0,0,0,0,0,1,0,0,0,22,0,0,0,31,1,0.0,0.0,14,0,1,0,7,0,8,0,0,0,1,0,0,0,89,4,0,0,0,0,1.0,0.0,38,2,0,0,19,1,0,0,,
11369,302300015,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0.0,0.0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,247,9,2,0,0,0,0.0,0.0,39,1,0,0,3,0,0,0,,
11370,302300016,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,126,10,1,0,0,0,1.0,0.0,9,1,0,0,0,0,0,0,,
11371,302300017,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,64,3,1,0,0,0,0.0,0.0,13,1,0,0,1,0,0,0,,
11372,302300018,3,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,48,0,0.0,0.0,4,0,0,0,12,0,9,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0,0.0,26,0,0,0,34,0,0,0,,
11373,302300019,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0.0,0.0,17,0,0,0,1,0,0,0,,
11374,302300020,0,0,2,0,0,0,0,0,2,0,1,0,27,0,2,0,47,0,0.0,0.0,4,0,0,0,10,0,2,0,1,0,0,0,0,0,126,0,0,0,1,0,0.0,0.0,28,0,0,0,45,0,0,0,,
11375,302300021,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,71,0,0.0,1.0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,40,3,1,0,26,1,0,0,,
11376,302300022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0.0,0.0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11,0,0,0,4,1,0,0,,
11377,302500001,1,0,1,0,1,0,2,0,1,0,0,0,22,0,0,0,157,1,2.0,0.0,21,0,0,0,31,0,19,0,0,0,1,0,1,0,20,2,0,0,0,0,0.0,0.0,50,2,1,0,26,0,0,0,,
11378,302500002,0,0,2,0,0,0,0,0,1,0,1,1,4,0,1,0,97,1,1.0,0.0,10,1,0,0,20,1,19,0,1,0,1,0,1,0,27,1,1,0,0,0,0.0,0.0,54,2,0,0,27,0,0,0,,
11379,302500003,0,0,0,0,0,0,1,0,0,0,1,0,7,0,1,0,173,5,1.0,0.0,21,0,4,0,24,0,29,1,4,0,2,1,1,0,6,0,1,0,0,0,0.0,0.0,53,3,1,0,42,1,2,0,,
11380,302500004,0,0,0,0,1,0,0,0,2,0,1,0,11,0,0,0,161,0,1.0,0.0,14,0,2,0,21,0,19,0,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,66,0,0,0,27,0,0,0,,
11381,302500005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0,0.0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,8,0,0,0,8,0,0,0,,
11382,302500006,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,0,0.0,0.0,4,0,0,0,6,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0.0,0.0,13,0,0,0,2,0,0,0,,
11383,302500007,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,102,5,0.0,0.0,13,0,0,0,13,1,5,0,0,0,0,0,1,0,14,0,1,0,0,0,0.0,0.0,28,2,0,0,8,0,2,0,,
11384,302500008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0.0,0.0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0.0,0.0,8,0,0,0,4,0,0,0,,
11385,302500009,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,46,1,0.0,0.0,4,1,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,18,1,0,0,7,1,0,0,,
11386,302500010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,25,2,0.0,0.0,1,0,2,0,8,2,1,0,0,0,0,0,0,0,29,0,1,0,0,0,0.0,0.0,9,1,0,0,5,0,0,0,,
11387,302500011,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,49,4,0.0,0.0,6,0,0,0,3,1,6,0,0,0,0,0,1,0,189,6,1,1,0,0,0.0,0.0,20,0,0,0,6,0,2,0,,
11388,302500012,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,15,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7,0,0,0,1,0,0,0,,
11389,302500013,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,79,0,1.0,0.0,3,0,0,0,12,0,3,0,0,0,1,0,1,0,96,8,1,0,0,0,0.0,0.0,37,0,0,1,11,0,0,0,,
11390,303000001,0,0,3,0,0,0,0,0,1,0,0,0,23,0,1,0,121,0,2.0,0.0,23,0,0,0,21,0,25,0,0,0,4,0,0,1,60,2,7,0,0,0,1.0,0.0,50,1,0,0,28,1,7,0,,
11391,303000002,1,0,1,0,1,0,0,0,3,0,2,0,18,0,0,0,97,1,0.0,0.0,22,0,1,0,34,1,8,0,0,0,2,0,0,0,76,1,0,0,0,0,0.0,0.0,38,1,1,0,43,0,2,0,,
11392,303000003,1,0,0,0,0,0,0,0,1,0,1,0,12,0,2,0,107,1,1.0,0.0,23,1,0,1,16,1,12,0,0,0,4,0,0,0,68,2,2,0,0,0,1.0,0.0,30,0,0,0,33,0,1,0,,
11393,303000004,5,0,1,0,0,0,0,0,2,0,0,0,24,0,0,0,97,0,0.0,0.0,10,0,0,0,17,0,4,0,0,0,3,0,0,0,91,0,2,0,1,0,0.0,0.0,28,0,1,0,40,0,2,0,,
11394,303000005,4,0,1,0,0,0,0,0,2,0,0,0,21,0,1,0,102,1,0.0,0.0,13,0,0,0,21,2,10,0,2,1,1,0,0,0,90,3,8,1,0,0,0.0,0.0,32,1,1,0,23,2,3,0,,
11395,303000006,2,0,1,0,0,0,0,0,2,0,0,0,10,0,0,0,71,0,0.0,0.0,12,1,1,0,13,0,6,0,0,0,0,0,1,0,86,0,3,0,0,0,0.0,0.0,28,0,0,0,17,0,0,0,,
11396,303000007,1,0,1,0,0,0,1,0,1,0,0,0,14,0,0,0,92,0,0.0,0.0,11,0,0,0,14,0,8,0,1,0,0,0,0,0,154,4,5,0,0,0,0.0,0.0,26,1,1,0,19,0,0,0,,
11397,303000008,2,0,0,0,2,0,0,0,6,0,0,0,10,0,1,0,73,0,0.0,0.0,16,0,1,0,11,0,7,0,0,0,1,0,0,0,91,1,2,0,11,0,0.0,0.0,23,0,2,0,13,1,12,0,,
11398,303000009,0,0,0,0,1,0,0,0,1,0,1,0,6,0,2,0,51,0,0.0,0.0,9,0,0,0,12,0,6,0,0,0,1,0,0,0,76,3,1,0,0,0,0.0,0.0,23,0,1,0,9,0,0,0,,
11399,303000010,3,0,2,0,0,2,0,0,1,0,0,0,9,0,1,0,43,1,0.0,0.0,6,1,0,0,12,1,6,0,0,0,2,0,1,0,52,5,0,0,0,0,1.0,0.0,11,0,0,1,5,0,2,1,,
11400,303000011,1,0,1,0,0,0,0,0,1,0,0,0,26,0,1,0,104,1,1.0,0.0,14,2,0,0,13,0,4,1,1,0,1,0,0,0,103,4,2,0,0,0,0.0,0.0,22,0,1,0,17,1,0,0,,
11401,303000012,2,0,1,0,0,0,0,0,1,0,0,0,17,0,2,0,96,1,0.0,0.0,18,1,0,1,27,1,8,0,0,0,0,0,0,0,70,0,1,0,1,0,0.0,0.0,38,0,0,0,22,1,2,0,,
11402,303000013,2,0,1,0,2,0,0,0,1,0,0,0,20,0,3,0,79,1,0.0,0.0,18,0,1,0,19,0,19,0,1,0,0,0,0,0,82,1,1,0,0,0,0.0,0.0,40,0,0,0,30,1,1,0,,
11403,303000014,2,0,2,0,0,0,1,0,4,1,2,0,11,0,0,0,97,2,1.0,0.0,13,1,0,0,7,0,14,0,3,0,0,0,1,0,103,5,3,0,0,0,0.0,0.0,23,0,1,0,17,0,1,0,,
11404,303000015,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,90,0,0.0,0.0,18,0,1,0,9,0,12,0,0,0,0,0,0,0,65,0,4,0,0,0,0.0,0.0,63,0,0,0,21,0,8,0,,
11405,303000016,3,0,1,0,1,0,0,0,0,0,1,0,22,0,0,0,137,0,0.0,0.0,14,0,0,0,14,0,27,0,0,0,3,0,0,0,17,0,4,0,0,0,2.0,0.0,64,0,5,0,30,0,0,0,,
11406,303000017,0,0,0,0,1,0,1,0,0,0,0,0,11,0,2,0,80,0,0.0,0.0,15,0,1,0,20,0,7,0,0,0,1,0,1,0,60,0,2,0,0,0,0.0,0.0,35,0,0,0,18,0,4,0,,
11407,303000018,4,0,2,0,2,0,0,0,2,0,2,0,33,0,1,0,150,1,0.0,0.0,14,0,1,0,21,0,23,0,0,0,4,0,3,0,3,0,11,0,1,0,0.0,0.0,51,3,1,0,34,1,6,0,,
11408,303000019,2,0,1,0,0,0,1,0,5,0,0,0,25,0,1,0,128,4,0.0,0.0,34,0,0,0,16,0,24,0,0,0,1,0,2,0,30,0,4,0,1,0,0.0,0.0,56,1,5,0,25,0,0,0,,
11409,303000020,2,0,1,0,0,0,1,0,1,0,1,0,31,1,0,0,185,2,0.0,0.0,13,0,1,0,30,0,15,0,0,0,0,0,3,0,28,1,6,0,1,0,1.0,0.0,33,0,1,0,33,4,1,0,,
11410,303000021,7,0,0,0,0,0,0,0,2,0,1,0,34,0,0,0,161,0,1.0,0.0,18,0,1,0,21,0,33,0,3,0,2,0,0,0,11,0,2,0,3,0,2.0,0.0,64,0,2,0,36,0,5,0,,
11411,303000022,8,0,0,0,0,0,1,0,0,0,2,0,28,0,1,0,157,2,0.0,0.0,18,0,0,0,18,0,23,0,0,0,6,0,0,0,14,0,7,0,1,0,0.0,0.0,54,0,5,0,27,1,9,0,,
11412,303000023,5,0,1,0,1,0,0,0,2,0,1,0,28,0,0,0,154,0,2.0,0.0,31,0,0,0,30,2,10,1,0,0,3,0,1,0,26,0,8,0,0,0,1.0,0.0,70,0,3,0,41,1,1,0,,
11413,303000024,3,0,0,0,0,0,1,0,2,0,0,0,30,0,1,0,183,3,0.0,0.0,15,1,1,0,21,1,26,2,0,0,0,0,0,0,62,2,4,0,1,0,0.0,0.0,38,0,2,0,26,1,0,0,,
11414,303000025,2,1,1,0,2,0,0,0,1,0,0,0,20,0,0,0,115,4,0.0,0.0,15,1,1,0,20,0,14,0,0,0,1,0,0,0,20,0,3,0,0,0,1.0,0.0,67,5,2,0,34,0,0,0,,
11415,303000026,3,0,2,0,0,0,1,0,1,0,0,0,30,0,0,0,157,0,0.0,0.0,19,1,3,0,17,1,14,0,0,0,2,0,1,0,29,0,2,0,0,0,0.0,0.0,45,0,1,0,31,0,1,0,,
11416,303000027,1,0,1,0,0,0,0,0,1,0,0,0,28,0,2,0,124,2,1.0,0.0,17,0,1,0,16,0,15,0,2,0,3,0,0,0,18,0,4,0,0,0,2.0,0.0,42,0,0,0,47,1,3,0,,
11417,303000028,3,0,2,0,0,0,2,0,1,0,1,0,18,0,1,0,152,0,0.0,0.0,17,0,0,0,15,0,26,0,0,0,5,0,2,0,23,0,2,0,0,0,1.0,0.0,62,0,1,0,41,0,1,0,,
11418,303000029,1,0,0,0,0,0,0,0,2,0,1,0,11,0,2,0,159,1,2.0,0.0,21,2,0,0,16,1,20,0,2,0,0,0,0,0,28,1,8,0,1,0,0.0,0.0,65,0,1,0,36,1,5,0,,
11419,303000030,3,0,2,1,1,0,0,0,0,0,3,0,26,0,2,0,107,1,0.0,0.0,20,0,0,0,19,0,15,0,0,0,1,0,0,0,22,0,2,0,1,0,0.0,0.0,45,0,1,0,33,2,0,0,,
11420,303000031,0,0,1,0,0,0,0,0,4,0,0,0,16,0,1,0,207,0,1.0,0.0,15,0,0,0,35,0,14,0,0,0,1,0,0,0,24,0,3,0,0,0,0.0,0.0,57,0,1,0,46,0,0,0,,
11421,303000032,3,0,0,0,6,0,1,0,0,0,0,0,24,0,0,1,206,3,2.0,0.0,20,0,0,0,38,2,30,0,1,0,1,0,0,0,4,0,2,0,2,0,1.0,0.0,60,2,0,0,62,0,2,0,,
11422,303000033,1,0,5,0,0,0,1,0,1,0,1,1,12,2,1,0,212,5,0.0,0.0,34,2,2,0,31,1,22,0,2,0,0,0,2,0,2,0,5,0,1,0,0.0,0.0,78,5,2,0,56,4,1,2,,
11423,303000034,4,0,0,0,1,0,2,0,0,0,1,0,22,0,0,0,203,2,2.0,0.0,22,0,0,0,36,1,32,0,0,0,3,1,0,0,4,0,5,0,0,0,1.0,0.0,81,3,4,0,51,0,6,0,,
11424,303000035,2,0,1,0,1,0,0,0,0,0,0,0,20,0,2,0,103,1,0.0,0.0,21,1,1,0,27,1,18,0,0,0,3,0,0,0,17,1,0,0,0,0,0.0,0.0,73,0,5,0,36,0,4,0,,
11425,303000036,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,68,3,2.0,1.0,13,1,0,0,23,2,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,46,4,0,0,23,0,1,0,,
11426,303000037,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,37,0,0.0,0.0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,89,6,1,0,0,0,0.0,0.0,15,3,0,0,6,1,0,0,,
11427,303000038,1,0,1,0,0,0,0,0,1,0,0,0,16,0,0,0,107,2,0.0,0.0,12,0,0,0,14,0,4,1,0,0,0,0,3,0,74,10,0,0,0,0,2.0,0.0,30,3,1,0,20,1,0,0,,
11428,303000039,4,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,72,1,0.0,0.0,12,0,1,1,11,0,8,1,1,0,0,0,0,0,68,3,1,0,1,0,0.0,0.0,25,1,2,0,11,0,0,0,,
11429,303000040,2,0,0,0,0,0,0,0,0,0,0,0,24,0,2,1,93,1,1.0,0.0,15,1,0,0,20,0,9,0,0,0,0,0,1,0,64,3,5,0,0,0,0.0,0.0,38,2,0,0,23,0,0,0,,
11430,303000041,2,0,2,0,0,0,0,0,2,0,1,0,24,0,0,0,86,0,0.0,0.0,16,1,0,0,5,0,14,0,1,0,0,0,1,0,101,0,5,0,0,0,2.0,0.0,39,2,2,0,22,0,0,1,,
11431,303000042,2,0,1,0,3,0,1,0,0,0,1,0,21,0,4,0,95,0,0.0,0.0,7,0,3,0,11,0,11,0,0,0,1,0,0,0,65,0,1,0,0,0,0.0,0.0,44,0,3,0,17,0,0,0,,
11432,303000043,3,0,0,0,0,0,0,0,1,0,0,0,29,0,2,0,122,0,1.0,0.0,12,0,1,0,20,0,18,0,0,0,0,0,1,0,44,0,0,0,0,0,1.0,0.0,55,0,0,0,25,0,2,0,,
11433,303000044,1,0,2,0,0,0,0,0,3,0,0,0,18,0,0,0,151,0,0.0,0.0,32,0,0,0,22,0,24,0,0,0,1,0,0,0,47,0,8,0,0,0,1.0,0.0,55,0,2,0,37,0,4,0,,
11434,303000045,1,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,177,2,0.0,0.0,21,0,0,0,12,1,28,0,0,0,0,0,3,0,15,0,3,0,1,0,0.0,0.0,66,1,1,0,30,0,7,0,,
11435,303000046,1,0,1,0,0,0,0,0,1,0,0,0,49,0,0,0,167,0,2.0,0.0,22,0,1,0,21,0,24,0,0,0,2,0,1,0,40,0,9,0,1,0,0.0,0.0,76,0,1,0,53,0,5,0,,
11436,303000047,3,0,1,1,0,0,0,0,2,0,0,0,36,0,0,0,134,1,1.0,0.0,28,0,2,0,5,0,17,0,2,0,1,0,3,0,56,2,6,0,0,0,0.0,0.0,70,2,2,1,37,1,0,0,,
11437,303000048,9,0,1,0,0,0,0,0,0,0,0,0,47,0,1,0,173,0,0.0,0.0,22,0,0,0,17,0,28,0,0,0,0,0,3,0,32,0,8,0,0,0,0.0,0.0,72,0,0,0,51,0,3,0,,
11438,303000049,4,0,3,0,0,0,0,0,0,0,1,0,38,0,2,0,136,0,0.0,0.0,10,0,0,0,14,0,16,0,1,0,1,0,0,0,16,0,6,0,1,0,1.0,0.0,32,2,1,0,26,1,1,0,,
11439,303000050,4,0,3,0,0,0,0,0,1,0,0,0,45,0,2,0,226,2,1.0,0.0,19,0,4,0,30,1,35,1,0,0,2,0,1,0,4,0,6,0,0,0,0.0,0.0,53,2,4,0,54,1,1,0,,
11440,303000051,4,0,2,0,1,0,0,0,6,0,0,0,43,1,2,0,150,1,0.0,0.0,17,1,0,0,29,2,27,1,0,0,4,0,3,0,16,1,9,0,0,0,1.0,0.0,72,1,0,0,41,1,4,0,,
11441,303000052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,6,0.0,0.0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,29,4,0,0,0,0,0.0,0.0,69,12,0,0,0,0,1,0,,
11442,303000053,2,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,68,1,1.0,0.0,8,0,0,1,9,0,11,0,0,0,2,0,0,0,13,1,3,0,0,0,1.0,0.0,37,2,1,1,28,0,3,0,,
11443,303000054,3,0,3,0,1,0,1,0,0,0,2,0,44,1,4,0,183,0,0.0,0.0,27,1,1,0,28,1,33,2,0,0,3,0,1,0,18,2,3,1,0,0,0.0,0.0,69,2,0,0,53,1,1,0,,
11444,303000055,6,0,3,0,0,0,0,0,3,0,0,0,46,1,2,0,195,1,0.0,0.0,18,0,2,0,26,2,30,0,0,0,0,0,0,0,23,1,10,0,2,0,0.0,0.0,84,2,1,0,31,1,6,0,,
11445,303000056,2,0,3,0,0,0,1,0,5,0,0,0,42,0,1,0,178,0,0.0,0.0,17,0,0,1,22,0,15,1,2,0,2,0,0,0,11,0,7,0,0,0,0.0,0.0,50,4,7,0,37,0,0,0,,
11446,303000057,5,0,0,0,0,0,1,0,0,0,1,0,45,1,0,0,206,1,0.0,0.0,12,0,1,0,20,0,19,0,0,0,2,0,3,0,11,1,9,0,0,0,2.0,0.0,43,0,6,0,47,1,3,0,,
11447,303000058,4,0,1,0,0,0,1,0,1,0,0,0,43,0,1,0,204,3,0.0,0.0,23,0,1,1,20,1,39,0,0,0,4,0,2,0,17,0,5,0,1,0,1.0,0.0,78,0,3,0,51,1,6,0,,
11448,303000059,6,0,1,0,1,0,0,0,1,0,1,0,29,0,1,0,194,1,0.0,0.0,37,0,0,0,36,0,21,0,1,0,4,0,3,0,8,0,16,0,1,0,1.0,0.0,56,1,3,0,26,0,3,0,,
11449,303000060,4,0,3,0,0,0,0,0,0,0,2,0,43,1,0,0,183,3,0.0,0.0,14,0,1,0,20,1,34,1,0,0,2,0,1,0,9,0,6,0,0,0,1.0,0.0,69,1,5,0,55,0,3,0,,
11450,303000061,12,0,1,0,1,0,0,0,4,0,0,0,41,0,3,0,143,3,1.0,0.0,22,2,0,0,19,0,16,2,0,0,5,0,0,0,11,0,4,0,1,0,0.0,0.0,58,2,0,0,50,1,2,0,,
11451,303000062,1,0,4,0,2,0,0,0,3,0,0,0,26,0,0,0,124,2,1.0,0.0,21,1,0,0,23,0,23,0,0,0,3,0,0,0,22,0,10,0,0,0,1.0,0.0,42,1,0,0,42,0,4,0,,
11452,303000063,6,0,3,0,1,0,0,0,3,0,0,0,38,0,1,0,151,5,0.0,0.0,20,0,0,0,25,0,35,4,1,0,8,0,0,0,13,0,4,0,0,0,0.0,0.0,51,0,4,0,47,0,2,0,,
11453,303000064,12,0,0,1,0,0,3,0,1,0,0,0,34,0,0,0,149,1,1.0,0.0,22,0,0,0,36,0,25,0,0,0,2,0,2,0,14,0,3,0,2,0,0.0,0.0,59,1,0,0,48,2,1,0,,
11454,303000065,9,0,0,0,2,0,2,0,3,0,0,0,40,2,1,0,183,1,0.0,0.0,20,1,1,0,19,0,27,1,1,0,1,0,0,0,11,0,5,0,0,0,2.0,0.0,56,3,0,0,46,0,8,0,,
11455,303000066,5,0,5,0,0,0,0,0,1,0,0,0,60,1,3,0,216,1,3.0,0.0,18,1,0,0,10,0,20,0,0,0,0,0,4,0,10,0,4,0,1,0,0.0,0.0,79,1,2,0,51,1,2,0,,
11456,303000067,11,0,1,0,0,0,0,0,3,0,0,0,47,1,1,0,165,0,0.0,0.0,26,0,3,0,20,0,28,0,2,0,0,0,11,0,6,0,7,0,0,0,1.0,0.0,67,3,2,0,51,0,0,0,,
11457,303000068,3,0,1,0,0,0,0,0,2,0,0,0,28,0,1,0,175,0,1.0,0.0,11,0,0,0,16,0,30,2,0,0,1,0,2,0,16,0,7,0,1,0,0.0,0.0,50,1,1,0,43,0,2,0,,
11458,303000069,8,0,1,0,0,0,1,0,3,0,0,0,40,0,0,0,187,1,1.0,0.0,14,0,0,0,30,0,24,0,0,0,3,0,1,0,10,0,7,0,2,0,0.0,0.0,67,1,4,0,55,0,2,0,,
11459,303000070,3,0,2,0,1,0,0,0,5,0,1,0,37,0,5,0,143,0,0.0,0.0,14,0,0,0,25,0,22,0,0,0,3,0,1,0,10,0,6,0,0,0,1.0,0.0,76,0,0,0,48,0,2,0,,
11460,303000071,6,0,1,0,1,0,0,0,0,0,0,0,33,0,0,0,194,2,1.0,0.0,20,1,2,0,36,2,33,0,4,0,1,0,3,0,3,0,7,0,2,0,0.0,0.0,116,4,2,0,52,2,2,0,,
11461,303000072,2,0,0,0,1,0,1,0,4,0,0,0,37,1,1,0,171,2,1.0,0.0,27,0,0,0,11,0,17,0,1,0,0,0,1,0,4,0,6,0,1,0,0.0,0.0,48,0,0,0,27,0,2,0,,
